0001-0119-0076,0001-0101-0071,0001-0118-0022,0001-0104-0200,0001-0086-0168,0001-0200-0024,0001-0172-0181,0001-0250-0193,0001-0184-0241,0001-0145-0212,Average,Err
1754.684,1249.090,290.926,1169.031,517.570,512.795,364.415,380.691,358.797,319.560,691.756,153.120
1798.169,1220.827,293.359,1178.462,522.328,544.059,351.887,383.347,365.685,309.053,696.718,155.350
1810.196,1237.013,292.309,1147.833,517.509,519.101,361.729,396.975,390.631,326.198,699.949,154.771
1784.809,1211.322,284.893,1073.940,504.953,514.688,377.901,391.449,401.308,315.780,686.104,150.222
1747.534,1213.726,290.047,928.035,505.192,519.830,372.176,401.708,404.076,318.532,670.085,143.955
1776.490,1216.601,286.275,804.347,517.663,523.247,390.535,390.619,429.433,302.889,663.810,144.276
1739.280,1220.059,292.765,724.269,515.262,544.771,384.859,396.780,456.203,284.930,655.918,140.668
1831.295,1275.449,290.087,663.570,512.047,524.097,395.729,426.373,453.555,270.401,664.260,149.885
1780.007,1268.157,297.631,654.573,495.788,543.510,399.310,433.903,456.538,262.978,659.239,145.404
1802.577,1258.290,287.141,733.955,476.299,526.160,408.683,420.750,462.462,259.457,663.577,147.625
1798.865,1267.114,297.691,802.701,446.203,520.826,391.739,421.186,470.993,263.735,668.105,148.438
1809.964,1273.104,289.399,885.099,393.055,520.299,395.683,426.555,477.775,267.613,673.855,151.219
1813.734,1259.750,282.409,919.805,349.846,520.747,410.018,431.606,473.394,268.713,673.002,152.229
1756.425,1250.019,292.715,934.878,319.422,519.976,407.303,418.343,482.924,277.663,665.967,148.181
1778.838,1269.721,294.577,979.580,320.465,553.712,417.493,419.564,473.274,279.588,678.681,150.947
1779.418,1254.590,290.409,972.240,307.988,525.840,394.930,410.886,489.489,289.354,671.514,150.999
1802.563,1225.426,301.074,1025.025,294.331,545.031,407.014,389.928,488.337,297.075,677.580,152.617
1775.273,1275.170,316.030,1040.491,307.642,534.896,401.352,290.127,499.421,298.535,673.894,154.382
1811.995,1259.210,313.040,1043.244,320.299,533.691,409.377,279.551,496.457,290.953,675.782,156.613
1788.053,1254.226,320.423,1064.807,339.076,535.104,420.479,277.390,486.572,306.471,679.260,154.224
1756.717,1252.487,329.322,1061.965,356.701,525.194,407.803,277.602,490.083,306.543,676.442,151.521
1791.423,1227.141,348.919,1091.362,361.500,532.278,404.359,277.962,486.822,310.627,683.239,153.231
1780.372,1233.941,340.383,1072.051,386.517,532.351,414.634,271.708,497.780,309.251,683.899,151.732
1749.483,1224.580,352.926,1085.384,409.358,542.972,412.852,269.992,498.861,315.334,686.174,148.613
1742.597,1247.896,348.326,1095.124,412.343,534.309,416.729,275.335,505.782,305.602,688.404,149.322
1784.495,1257.918,372.245,1127.247,426.203,551.653,413.444,279.292,503.303,320.482,703.628,152.185
1814.295,1250.580,369.832,1122.923,440.927,543.840,394.940,271.894,512.125,315.072,703.643,154.397
1774.667,1234.436,368.232,1141.189,453.029,530.712,414.845,285.864,493.800,322.426,701.920,150.757
1816.841,1255.399,378.966,1159.160,457.250,542.118,417.176,282.008,510.134,325.981,714.503,154.340
1779.954,1245.412,397.681,1118.565,457.631,552.271,416.317,295.775,499.516,321.465,708.459,149.585
1821.060,1265.580,390.272,1129.984,466.782,542.236,434.518,296.487,527.790,323.507,719.822,152.890
1787.396,1236.870,401.527,1140.538,462.884,536.507,410.440,314.394,501.797,318.841,711.119,150.088
1811.894,1263.809,411.114,1125.160,463.308,515.344,424.493,319.369,493.164,327.139,715.479,151.945
1819.019,1299.947,423.252,1191.692,488.698,548.514,413.511,337.432,517.665,319.448,735.918,154.168
1796.626,1218.340,433.883,1171.917,465.971,553.840,421.475,338.072,522.071,317.435,723.963,149.056
1796.816,1208.960,415.258,1150.314,488.360,552.872,407.806,355.254,521.137,325.894,722.267,147.769
1819.034,1238.332,433.463,1150.233,487.241,524.104,417.264,358.292,501.117,323.994,725.308,150.440
1783.763,1223.335,427.084,1145.238,489.267,518.580,422.313,348.453,506.110,317.699,718.184,147.635
1820.563,1186.226,447.483,1120.118,486.433,518.927,414.032,367.958,495.262,288.582,714.558,148.722
1783.850,1249.753,440.758,1137.400,471.221,493.684,425.542,357.555,506.188,273.240,713.919,149.691
1792.502,1232.327,430.000,1144.257,489.340,477.486,416.081,374.924,503.643,268.086,712.865,150.027
1807.949,1224.527,439.329,1169.961,490.773,441.198,421.771,398.339,497.538,264.142,715.553,151.631
1715.833,1232.782,436.903,1142.913,504.564,418.194,419.250,386.669,508.105,262.306,702.752,145.055
1820.785,1251.987,434.252,1207.952,497.587,399.646,418.180,388.750,506.795,268.100,719.403,155.469
1801.295,1247.649,451.601,1177.811,502.012,404.358,427.197,386.242,522.347,266.696,718.721,152.252
1822.082,1266.194,461.990,1182.887,501.910,369.899,420.472,390.453,514.853,276.774,720.751,154.943
1804.106,1246.473,456.775,1148.427,507.294,364.858,389.634,391.818,512.379,278.772,710.054,152.654
1788.568,1242.130,491.802,1150.314,498.125,358.726,413.338,398.487,506.049,286.198,713.374,150.412
1775.696,1239.880,460.091,1164.751,469.831,362.899,406.493,422.008,515.024,284.780,710.145,150.259
1772.179,1252.229,472.490,1140.467,487.288,352.049,426.824,402.479,497.364,294.577,709.794,149.473
1776.309,1246.723,470.715,1167.410,511.570,357.611,435.261,417.979,507.071,290.922,718.157,149.399
1792.671,1233.290,459.403,1185.673,506.555,343.733,410.250,405.958,503.394,307.930,714.886,151.559
1844.302,1240.223,466.587,1163.436,517.157,342.521,420.130,409.271,521.178,301.393,722.620,154.284
1798.667,1291.410,491.748,1177.920,503.378,342.646,408.053,420.839,511.188,305.270,725.112,153.078
1745.268,1244.718,475.386,1153.076,503.462,338.556,422.986,407.525,511.778,306.649,710.940,147.158
1748.200,1237.824,493.409,1152.235,514.331,341.083,420.676,434.182,525.007,313.050,718.000,145.749
1801.976,1264.383,471.409,1176.151,519.238,341.986,431.327,430.780,499.924,312.585,724.976,151.699
1793.674,1238.136,489.221,1156.480,493.494,348.688,430.327,419.110,510.066,312.969,719.217,149.612
1813.681,1244.636,489.909,1196.808,501.291,343.781,404.933,425.233,521.342,316.357,725.797,152.619
1778.188,1229.521,468.352,1169.618,508.858,350.681,419.088,415.572,503.819,310.710,715.441,149.101
1772.519,1269.577,499.007,1159.401,510.892,360.240,425.359,440.716,500.205,319.067,725.698,148.271
1816.795,1283.495,505.419,1199.509,533.433,358.500,415.423,439.356,522.628,321.393,739.595,152.561
1818.853,1255.902,498.215,1184.314,513.730,382.278,425.739,449.068,519.900,319.462,736.746,150.788
1759.403,1219.372,483.208,1140.801,514.669,386.493,417.229,422.720,524.291,315.398,718.358,144.855
1770.700,1252.138,500.799,1179.112,489.334,394.184,405.106,424.021,508.447,312.131,723.597,148.428
1786.867,1253.106,500.805,1159.632,494.823,395.094,428.965,432.280,512.511,316.864,728.095,148.068
1744.973,1244.298,489.701,1173.272,515.985,404.076,422.761,439.746,508.861,321.281,726.495,144.755
1801.829,1235.907,472.752,1178.007,510.561,403.608,410.637,421.314,525.230,315.936,727.578,149.564
1793.420,1296.199,505.312,1164.058,522.741,416.122,401.796,434.572,516.347,324.986,737.555,149.530
1779.246,1299.912,495.614,1191.812,511.448,436.972,385.366,413.936,514.384,336.568,736.526,149.903
1804.483,1249.755,504.782,1195.600,519.157,427.997,387.479,353.297,526.315,323.838,729.270,151.443
1777.452,1225.497,499.621,1163.374,495.872,435.816,378.035,304.729,515.905,313.549,710.985,149.844
1790.889,1277.795,503.094,1161.914,503.616,424.691,360.127,286.703,519.944,302.501,713.127,153.799
1757.085,1244.186,513.473,1153.789,503.352,426.201,348.363,283.449,514.939,285.290,703.013,150.706
1812.800,1270.936,506.772,1156.930,522.198,446.934,352.919,272.873,506.716,271.529,712.061,155.835
1817.092,1263.832,504.480,1190.885,508.689,434.382,353.792,278.504,510.577,266.357,712.859,157.224
1806.196,1258.056,532.879,1193.548,513.390,443.795,357.859,272.792,535.088,264.889,717.849,155.563
1759.560,1247.468,518.326,1144.328,515.634,437.608,361.018,279.568,535.208,265.058,706.378,150.441
1810.135,1251.532,484.752,1062.294,522.637,437.194,357.539,278.136,529.054,264.535,699.781,152.604
1786.652,1246.202,492.836,962.695,511.930,463.903,355.232,271.085,520.081,265.053,687.567,148.493
1743.816,1257.910,508.809,844.961,512.692,456.691,392.282,278.534,508.010,276.822,678.053,142.692
1840.560,1286.811,507.010,804.199,510.384,465.306,368.644,275.148,528.890,285.933,687.289,150.790
1836.850,1291.577,511.282,810.592,515.529,467.955,372.085,300.068,524.538,291.017,692.149,149.767
1814.792,1268.612,508.752,863.017,509.015,449.566,380.486,313.534,521.699,291.000,692.047,147.591
1811.652,1283.077,517.470,910.913,497.573,460.059,381.437,320.648,517.105,297.465,699.740,148.087
1842.089,1294.362,512.060,944.477,521.547,469.170,388.665,324.881,524.232,300.075,712.156,150.494
1786.217,1242.019,530.383,949.118,522.645,451.128,385.958,334.521,505.939,300.958,700.889,144.463
1808.147,1245.641,486.943,973.898,518.509,456.170,375.412,334.564,518.389,302.989,702.066,147.241
1782.978,1245.441,521.876,1013.490,513.070,477.285,402.067,338.254,509.626,302.345,710.643,144.836
1802.705,1225.625,529.443,1026.102,501.686,460.753,395.863,359.508,504.193,309.482,711.536,145.677
1828.101,1252.660,519.782,1026.125,500.651,475.087,411.472,379.941,516.623,313.181,722.362,147.348
1749.804,1237.612,519.003,1072.215,521.102,482.000,401.898,365.297,516.914,322.231,718.808,141.969
1733.350,1219.614,512.930,1084.099,533.558,467.715,401.648,375.559,519.269,323.028,717.077,140.290
1661.819,1170.968,545.990,1081.876,523.805,483.566,403.479,371.525,521.350,319.003,708.338,132.911
1598.843,1123.412,520.624,1086.642,525.276,501.760,385.370,365.572,522.355,319.404,694.926,127.502
1487.848,1036.649,530.037,1104.206,517.212,482.608,405.511,407.835,515.049,323.604,681.056,116.248
1431.729,1034.035,498.302,1107.032,505.006,475.264,405.736,400.881,505.721,319.880,668.359,113.586
1371.258,967.976,511.010,1120.786,515.058,485.851,389.658,393.669,516.455,318.585,659.031,108.064
1283.865,928.436,527.560,1109.374,531.805,485.306,408.437,394.148,531.293,323.822,652.405,99.532
1172.056,849.348,523.983,1127.362,534.000,491.965,397.113,394.445,519.452,319.270,632.899,92.045
1113.186,834.758,530.859,1113.324,521.012,497.677,404.968,418.801,518.103,316.125,626.881,86.856
1042.128,801.351,552.185,1099.170,526.314,486.413,407.148,429.038,499.817,320.621,616.418,81.094
1021.901,696.391,547.779,1094.413,506.108,490.514,411.085,421.983,519.125,310.546,601.984,78.290
955.171,688.457,531.537,1097.135,497.578,499.503,402.518,400.547,516.998,325.989,591.543,75.261
980.785,643.447,517.617,1134.776,516.410,502.722,400.947,420.347,516.731,319.507,595.329,78.320
981.785,641.013,525.846,1177.272,506.913,476.990,418.299,410.979,522.042,323.070,598.421,81.331
997.531,624.322,532.057,1139.233,513.936,498.990,400.401,406.195,522.609,315.357,595.063,79.736
1081.710,623.936,529.275,1126.583,516.172,497.906,405.468,433.030,518.856,307.295,604.023,83.077
1185.594,615.971,542.856,1164.438,517.224,509.483,407.623,419.119,519.076,323.237,620.462,91.036
1246.314,624.029,523.111,1123.009,520.480,489.875,408.637,428.856,533.443,313.526,621.128,92.959
1286.420,642.239,521.517,1133.903,507.858,499.035,399.623,418.542,532.826,288.526,623.049,97.578
1329.833,639.747,525.275,1142.410,513.942,502.653,403.292,437.831,519.029,277.579,629.159,100.892
1375.408,661.165,533.815,1140.362,501.331,496.312,412.715,403.203,520.482,265.769,631.056,105.074
1368.198,721.402,532.161,1160.661,524.814,507.424,412.820,429.102,507.298,264.426,642.831,105.125
1396.749,774.027,531.275,1137.597,498.703,498.038,419.539,428.864,523.770,263.343,647.191,106.687
1422.099,809.620,528.530,1148.565,513.770,499.729,413.989,426.797,525.134,264.298,655.253,109.347
1484.203,850.628,516.674,1101.927,507.067,528.122,419.162,439.004,515.538,272.382,663.471,111.808
1467.766,898.426,526.329,1129.084,513.485,490.771,410.817,436.754,527.711,284.838,668.598,112.551
1555.775,940.593,517.500,1150.972,517.250,523.403,401.225,438.911,535.570,276.404,685.760,120.556
1516.978,976.957,524.564,1168.610,525.442,508.087,416.415,426.610,513.956,289.162,686.678,119.106
1518.507,1003.880,532.470,1173.927,523.927,512.684,412.708,421.445,504.308,293.053,689.691,120.168
1568.053,1011.907,549.201,1163.013,517.052,508.747,423.070,420.839,542.733,299.359,700.398,122.386
1616.541,1047.886,545.990,1195.041,533.616,511.531,409.014,437.110,529.844,310.646,713.722,127.496
1621.483,1074.367,543.144,1155.731,532.782,520.865,415.278,442.513,511.200,300.769,711.813,127.382
1636.295,1079.271,546.678,1181.192,530.180,511.160,420.845,430.890,540.108,312.504,718.912,128.939
1627.162,1081.370,521.312,1197.946,521.448,513.701,392.430,434.411,503.289,313.669,710.674,130.518
1589.046,1095.104,539.302,1170.334,523.698,498.385,407.426,449.742,532.954,318.604,712.459,125.910
1680.266,1092.702,524.805,1186.469,520.753,515.701,412.711,418.072,520.848,313.688,718.602,133.734
1672.928,1105.473,513.443,1155.461,505.299,527.056,418.585,421.305,507.748,309.529,713.683,132.872
1657.329,1118.077,530.081,1146.119,528.015,523.087,426.975,455.140,508.281,315.540,720.864,130.183
1647.200,1117.343,518.285,1176.769,519.956,493.458,418.320,432.059,476.411,325.474,712.528,132.159
1703.966,1132.965,542.940,1138.701,509.785,514.514,415.768,432.835,500.917,317.741,721.013,134.782
