0234-0127,0127-0162,0168-0167,0157-0158,0144-0148,0141-0228,0129-0220,0117-0222,0142-0188,0226-0056,0202-0085,0214-0074,0191-0097,0186-0111,0211-0119,0243-0095,0185-0069,0202-0062,0209-0035,0176-0038,0166-0030,0184-0005,0116-0071,0170-0075,0162-0060,0231-0251,0237-0196,0208-0190,0211-0150,0111-0097,0101-0107,0063-0052,0086-0095,0078-0077,0100-0022,0117-0026,0095-0198,0059-0192,0058-0160,0019-0175,0033-0156,0033-0118,0011-0082,0187-0141,0161-0120,Average,Err
962.350,384.360,812.317,499.829,324.946,373.576,401.720,304.536,365.767,349.633,366.171,338.369,384.977,386.801,498.581,307.417,363.926,316.515,316.465,358.209,314.467,274.194,365.572,336.008,350.186,277.218,369.617,700.647,368.457,353.418,340.487,275.542,340.147,304.682,300.635,283.779,502.148,357.377,286.535,314.293,261.937,298.055,286.961,391.615,371.715,378.715,19.962
925.453,360.737,778.167,514.640,353.265,379.734,417.090,308.775,372.088,359.061,382.352,315.715,355.661,382.960,454.258,312.043,361.199,319.587,319.077,342.859,312.723,281.297,348.940,358.992,340.820,263.169,328.267,755.053,621.217,366.377,319.235,281.216,316.755,295.125,308.071,298.012,642.651,366.913,308.200,310.628,257.257,303.675,305.205,437.174,420.651,388.052,20.881
861.124,368.965,714.811,445.396,360.381,380.283,418.010,318.123,388.434,359.251,373.698,356.992,365.140,417.060,459.376,345.886,362.890,323.066,309.289,337.873,304.318,276.103,401.907,342.415,330.898,256.613,322.371,631.900,860.992,340.221,307.913,281.250,331.912,289.699,322.325,284.872,770.367,377.104,298.626,366.718,260.335,306.552,298.567,535.777,394.067,394.664,21.636
789.006,388.500,695.317,421.982,334.959,348.238,411.000,319.043,359.214,361.435,380.417,360.308,369.895,409.172,441.602,305.507,362.713,317.520,304.324,331.395,314.944,267.855,428.538,345.626,330.940,266.183,341.304,477.260,927.543,344.648,321.948,279.834,378.353,294.682,333.317,297.145,779.945,345.837,311.871,501.013,252.895,291.564,300.329,614.317,435.029,395.433,21.493
778.990,357.088,690.370,390.165,335.374,379.931,423.970,326.993,361.906,378.070,410.005,352.631,359.865,428.364,450.070,309.355,353.868,331.719,327.380,339.873,337.190,280.006,432.912,340.081,353.317,276.514,313.854,468.940,944.462,305.648,334.165,283.292,359.657,282.494,302.976,302.640,744.954,356.148,302.432,543.282,263.246,293.601,287.735,705.402,597.212,402.181,22.325
728.957,406.202,634.062,388.226,335.150,367.931,373.020,292.522,363.075,379.437,420.025,333.069,352.409,450.974,431.683,347.697,373.228,316.107,316.282,361.945,340.877,272.800,410.520,343.837,320.551,262.310,333.042,417.940,880.548,344.754,356.913,285.935,363.539,290.267,330.746,283.576,677.604,358.371,283.877,466.827,286.848,313.190,308.410,665.879,818.523,399.771,21.281
704.923,369.693,615.396,376.201,323.340,358.462,452.890,356.638,361.830,650.490,621.558,364.423,372.333,386.483,391.946,338.057,347.522,322.107,304.648,337.164,326.482,278.527,392.628,382.764,338.713,264.683,330.625,415.933,692.606,325.352,350.278,292.191,393.814,296.193,331.310,297.808,606.762,367.529,289.032,403.612,302.613,310.963,297.661,554.332,941.125,403.103,20.770
668.523,377.868,576.824,358.890,357.748,366.572,454.050,312.000,372.258,771.810,803.075,379.608,387.708,395.861,413.855,346.313,379.632,327.587,308.965,340.968,371.205,289.388,410.907,388.065,295.988,281.486,324.363,393.880,525.083,395.697,320.504,291.426,379.559,296.375,309.294,319.640,525.629,379.358,295.787,339.930,264.513,303.914,310.539,463.862,933.683,402.449,21.084
638.204,385.088,495.573,370.780,366.143,379.303,408.130,321.717,373.308,596.285,744.477,340.631,395.906,407.914,429.694,322.758,350.434,325.587,305.465,344.855,365.462,283.879,399.930,401.642,358.126,274.225,335.571,403.513,393.543,509.836,361.522,288.515,338.314,291.062,311.992,296.436,470.508,378.496,270.697,303.939,272.277,315.730,299.576,383.862,829.015,387.554,17.240
585.834,342.632,466.044,355.250,809.327,377.331,373.600,318.790,393.956,424.044,660.186,368.608,412.456,406.914,435.210,385.507,378.191,322.709,307.225,349.077,319.821,302.388,398.579,366.740,350.395,265.599,331.192,379.027,393.177,495.270,373.643,280.782,384.304,303.585,315.571,289.221,425.196,407.777,302.316,307.601,270.283,323.669,320.159,381.680,635.105,386.577,15.701
567.441,357.719,444.604,330.988,970.735,370.645,417.690,324.993,359.126,374.637,608.362,379.215,474.556,465.020,492.452,823.815,401.103,341.143,306.352,361.009,345.272,275.830,373.298,378.463,376.030,290.479,333.329,376.007,380.513,488.967,375.096,289.353,490.775,303.307,287.952,301.762,400.053,457.892,302.897,318.651,271.639,298.123,368.016,361.964,477.076,402.097,19.621
525.933,355.833,398.317,348.860,981.442,389.755,434.390,314.884,396.855,365.650,613.191,363.823,625.813,451.457,472.473,910.976,445.000,341.138,331.930,361.395,343.821,271.679,373.756,389.374,378.844,279.415,343.833,387.500,372.129,483.984,361.087,289.802,519.216,325.852,288.270,289.355,375.957,448.167,316.419,311.833,269.267,302.258,415.442,350.867,438.669,407.909,21.045
478.229,345.702,357.317,317.415,951.082,353.790,444.670,339.913,371.201,367.610,502.799,338.500,822.515,420.305,484.323,885.038,453.632,324.959,352.359,349.500,347.133,281.279,381.868,560.585,369.808,310.493,378.717,357.787,376.384,496.967,337.348,285.875,507.608,316.955,288.968,270.064,356.627,396.265,301.065,304.869,282.330,287.730,400.260,360.419,395.308,404.746,21.734
439.353,369.009,363.401,331.628,831.374,379.938,411.700,308.442,385.409,364.262,485.869,333.215,834.930,517.364,460.952,880.431,427.699,301.566,365.514,363.405,341.456,280.842,365.226,922.569,341.150,296.254,598.179,371.020,367.717,542.311,363.530,279.495,462.510,328.506,303.452,267.506,349.233,390.042,305.406,306.299,258.298,300.571,407.016,367.169,372.942,414.315,23.618
404.874,376.842,349.696,341.622,776.245,357.831,426.700,338.029,382.711,364.644,427.915,338.285,854.988,479.662,402.618,732.123,364.654,341.306,343.887,369.559,339.651,270.915,381.454,986.472,336.449,265.232,633.704,377.400,393.742,534.221,349.496,289.312,464.490,473.801,324.183,292.680,359.148,382.600,339.858,311.799,279.304,339.117,394.899,362.857,385.035,414.267,22.429
392.370,388.386,354.189,357.780,732.980,356.728,412.600,314.514,366.616,371.298,370.583,337.315,883.854,487.444,418.704,783.986,373.147,315.827,351.197,367.600,314.938,286.115,384.044,973.618,347.922,279.641,642.029,364.933,388.396,433.254,339.417,272.471,463.529,627.239,306.040,285.384,354.678,369.185,306.787,307.590,263.293,317.914,366.751,364.070,374.622,410.466,23.316
378.833,391.684,335.595,377.659,681.109,368.655,389.700,297.529,320.654,370.494,370.714,370.931,827.579,453.576,401.935,721.938,352.463,313.036,327.218,348.795,313.559,280.042,362.930,836.398,333.659,261.514,591.708,369.900,360.561,405.254,347.757,280.107,400.157,654.830,323.651,287.547,352.400,378.483,307.400,312.421,261.550,344.190,343.947,387.651,378.349,397.246,20.287
365.164,404.325,335.581,331.085,706.646,387.083,412.620,321.703,362.327,360.698,357.518,356.846,755.959,490.086,401.285,636.133,371.118,323.316,302.972,348.627,310.364,282.642,363.460,843.098,323.329,257.944,573.663,378.147,389.030,402.582,336.270,275.092,358.480,615.955,378.333,272.994,349.438,357.875,314.497,319.921,270.916,327.380,335.744,408.809,378.680,394.572,18.998
385.826,392.254,341.110,351.524,652.837,362.859,467.280,332.797,359.855,361.395,376.171,354.700,730.515,455.940,378.758,637.341,368.037,331.643,317.725,341.441,321.928,265.048,354.696,771.862,344.910,261.810,488.042,368.267,391.455,357.238,366.643,272.333,373.480,541.159,373.111,303.471,353.709,354.750,294.890,315.502,266.429,313.135,311.217,589.692,377.110,391.820,17.297
385.463,359.763,334.004,372.006,564.524,393.886,516.150,336.428,341.604,393.865,366.668,321.162,677.825,428.874,505.473,607.877,362.250,324.122,311.254,340.718,313.667,267.388,375.954,709.593,328.329,247.810,441.892,370.220,372.778,358.410,318.435,281.513,381.931,445.676,374.667,311.052,361.661,346.898,311.710,315.594,255.885,318.975,319.475,579.877,387.038,385.341,15.327
381.174,376.026,332.612,356.335,538.327,370.255,639.510,365.283,378.321,692.331,336.920,329.438,647.637,417.742,882.952,587.725,365.713,309.214,295.458,346.045,315.610,275.776,437.467,569.593,338.150,254.465,364.017,362.420,363.722,362.475,332.035,287.719,344.598,347.284,357.611,285.564,355.307,337.238,314.413,317.950,261.848,302.387,345.726,550.354,409.669,394.276,18.962
390.114,417.623,353.295,358.488,518.837,443.728,929.120,337.051,380.679,803.703,372.769,354.877,588.901,424.384,907.199,546.986,348.346,311.423,323.106,359.105,314.164,273.842,429.948,518.886,332.557,269.063,333.154,351.587,382.301,346.902,319.470,295.671,368.647,314.074,315.365,274.820,358.496,351.777,286.600,319.036,272.665,308.374,362.645,498.453,387.797,401.245,22.015
384.617,472.596,338.480,353.238,513.789,557.069,1214.600,326.957,384.119,616.901,353.945,378.292,559.287,438.821,839.774,524.844,327.103,329.158,324.120,339.582,318.856,294.200,427.407,409.463,323.000,260.401,337.746,332.953,370.902,331.639,347.365,278.247,410.971,317.222,361.532,307.884,362.310,340.548,304.174,340.451,268.099,319.890,395.995,467.310,381.927,404.173,23.950
387.947,410.053,347.828,354.841,444.408,907.417,1349.080,340.652,376.447,463.061,333.201,347.992,561.023,395.815,816.801,527.905,369.654,305.995,312.542,353.923,313.282,255.042,388.785,343.480,350.126,258.415,330.762,365.307,381.475,311.361,336.678,289.971,364.206,294.994,333.103,309.808,366.042,340.337,319.581,450.784,266.759,311.307,397.970,416.521,408.041,404.683,27.794
373.964,414.904,350.740,345.902,398.224,1016.393,1404.840,354.812,350.799,395.253,350.859,347.846,419.012,388.066,752.726,495.739,329.654,310.577,307.049,351.400,327.026,275.745,350.473,348.504,332.743,251.930,327.671,380.727,369.929,333.131,303.391,288.839,324.510,287.369,318.778,296.262,375.606,330.092,294.052,560.905,269.937,325.847,383.922,371.978,411.038,397.759,29.399
383.140,388.518,342.057,346.006,371.367,994.266,1490.090,360.507,381.465,372.922,335.291,341.792,415.673,421.642,764.441,483.697,347.691,313.291,330.444,377.977,334.415,271.836,335.556,380.496,340.371,257.930,336.167,485.660,378.404,360.311,341.783,292.784,361.461,302.068,341.397,299.843,376.369,355.765,309.845,515.676,288.979,323.773,331.827,377.976,403.672,405.925,30.331
378.981,387.430,368.317,373.067,355.408,977.886,1341.170,345.312,360.503,368.939,360.759,302.515,370.895,388.205,723.828,456.464,498.081,315.827,303.176,353.486,328.344,286.582,322.052,362.894,348.204,255.268,338.721,836.380,377.068,321.213,347.965,288.259,402.392,323.330,327.841,296.349,361.907,350.410,304.587,425.388,287.408,323.945,306.919,375.814,638.235,410.394,29.466
376.147,412.895,348.727,345.756,385.102,913.766,1368.110,322.362,357.157,372.297,369.231,358.854,346.749,366.795,715.505,443.417,732.743,307.781,320.000,352.832,306.867,284.594,342.590,383.846,364.437,262.303,319.508,893.167,383.409,309.311,337.757,283.071,351.539,285.892,311.230,301.692,363.753,348.863,294.916,357.869,263.754,310.491,306.576,382.051,919.378,417.446,32.318
378.117,440.167,335.507,348.341,359.735,843.728,1234.510,331.551,369.931,357.823,346.980,335.246,339.620,392.318,674.226,419.270,806.588,318.724,316.458,331.041,316.031,266.909,346.636,391.341,332.042,255.106,318.254,820.933,368.962,359.779,336.930,274.531,356.314,294.420,305.198,287.331,355.040,358.277,304.458,322.137,270.806,316.245,298.956,356.107,932.828,409.454,29.897
373.481,411.254,340.991,354.854,329.435,810.559,1206.770,329.399,366.113,365.097,348.905,332.023,372.585,378.497,678.661,395.924,876.610,327.653,301.535,365.886,329.256,272.182,344.889,345.293,325.910,254.577,339.642,781.633,355.836,308.549,291.565,279.801,356.775,287.284,299.286,273.262,359.746,349.027,294.381,314.178,261.801,321.969,287.802,358.588,875.401,402.997,29.279
378.564,341.114,337.877,323.902,341.170,780.466,1140.040,331.630,376.245,367.996,368.377,325.223,374.842,383.868,659.419,381.384,840.213,324.791,308.556,351.918,327.646,282.909,410.730,341.618,383.545,269.458,368.429,656.093,370.545,366.221,322.948,277.369,330.941,277.932,300.016,284.767,341.624,346.350,307.090,305.638,276.864,306.816,287.834,381.738,697.983,396.904,25.553
372.581,400.886,352.749,359.305,323.776,712.821,1052.380,322.493,359.277,369.222,378.618,369.515,388.801,410.457,600.597,361.379,857.463,332.474,300.965,434.000,348.487,258.097,566.618,373.203,677.335,261.444,433.775,612.180,360.162,349.205,344.009,285.162,360.980,275.068,316.000,293.837,345.396,354.723,285.581,313.755,260.874,299.325,297.986,365.705,521.488,404.892,23.732
377.709,362.228,344.502,331.756,327.673,638.159,941.210,300.283,381.667,367.741,342.347,355.423,380.526,485.311,560.177,346.033,851.691,332.214,350.937,631.005,318.154,267.958,571.756,351.593,837.575,249.768,604.200,451.440,367.889,358.852,335.843,271.394,333.294,281.818,334.198,283.349,348.470,344.163,306.006,310.624,265.105,299.626,300.532,361.581,412.395,403.915,23.492
367.059,412.105,354.767,354.945,322.776,530.045,871.340,317.841,386.711,408.177,349.266,360.646,352.456,765.397,529.392,350.583,711.632,331.367,361.451,694.036,345.056,263.394,501.099,394.252,861.234,259.042,577.233,415.880,354.361,330.443,327.435,286.705,385.392,314.222,310.952,273.686,352.824,345.029,297.903,313.372,259.979,318.160,303.857,399.671,415.631,407.529,22.391
361.704,393.649,356.264,354.915,332.327,439.641,651.110,308.674,397.704,767.850,374.618,344.008,370.041,899.060,563.043,317.938,716.360,328.015,379.085,674.777,338.815,270.491,427.008,389.772,941.263,263.768,587.888,411.860,369.657,356.066,311.670,286.936,375.392,298.420,316.690,304.169,354.519,347.504,289.413,298.736,260.911,349.135,298.779,497.259,386.956,414.752,23.983
384.936,407.825,347.278,358.817,344.381,383.231,515.500,320.964,387.075,802.909,362.945,375.292,364.450,891.954,587.538,331.232,655.882,380.337,352.162,632.568,360.292,281.236,403.636,392.593,868.557,234.148,585.179,360.980,374.515,344.754,326.757,297.583,387.990,306.500,302.659,273.738,350.832,336.715,298.258,311.281,268.414,446.515,299.475,584.283,382.599,412.595,22.569
449.270,390.281,354.665,330.171,315.959,369.383,430.050,317.833,339.962,568.989,375.337,388.554,350.795,788.556,509.145,326.635,579.066,498.648,350.077,578.014,322.041,280.230,401.572,376.667,795.737,260.585,519.683,407.587,365.131,371.016,325.435,288.464,341.471,280.858,305.040,297.314,340.560,328.637,303.232,307.423,260.031,459.337,289.578,558.295,350.172,394.389,18.071
717.769,486.763,350.599,347.470,344.980,371.124,454.490,317.688,376.082,444.209,370.276,386.115,347.883,710.185,519.731,324.531,610.243,741.240,344.937,507.173,321.328,257.879,374.423,373.000,751.156,242.197,423.917,406.573,366.023,345.426,317.730,290.316,338.353,292.199,278.071,288.936,332.814,329.510,285.458,290.865,264.476,474.767,293.092,555.484,369.564,398.601,19.400
928.720,786.061,323.410,350.500,317.204,388.041,425.800,311.522,375.314,374.312,378.648,350.069,363.895,726.841,555.855,310.645,566.868,841.648,350.500,406.859,441.923,253.812,383.811,383.813,760.874,274.373,406.646,394.860,385.010,319.754,305.339,339.017,329.814,281.381,294.683,291.250,345.758,325.223,280.561,319.374,262.272,478.387,292.362,502.671,384.703,410.453,23.573
986.489,1025.465,319.744,332.311,318.299,373.614,428.650,317.891,350.635,370.768,372.869,328.015,332.000,665.404,463.602,326.682,432.007,810.582,344.190,364.614,582.487,271.182,375.919,354.333,727.036,254.810,330.842,378.787,368.495,309.943,345.183,359.082,341.245,263.551,299.111,290.651,349.619,328.194,286.116,307.941,265.382,509.926,290.475,442.700,368.337,405.893,25.774
968.080,989.912,342.846,353.402,327.585,383.748,461.960,323.993,349.233,364.517,379.688,330.546,350.409,599.815,446.780,330.829,410.787,737.306,360.718,345.818,612.308,277.776,370.325,336.626,643.473,254.577,345.038,392.600,369.606,334.893,315.948,354.960,351.098,288.091,313.897,322.302,341.882,330.960,294.123,345.721,260.717,489.890,282.203,412.044,380.358,403.986,23.545
892.230,984.202,334.956,323.860,326.177,361.810,441.790,304.297,353.629,366.017,374.508,356.185,347.351,578.464,445.446,318.374,369.404,719.490,333.444,359.864,563.492,272.345,369.509,349.154,576.970,256.345,346.962,382.287,390.157,360.869,346.826,341.754,364.176,296.722,321.222,438.767,347.049,330.308,312.406,478.982,247.450,460.202,295.687,357.196,355.541,401.197,21.795
805.007,937.395,338.467,347.866,307.959,370.600,425.870,322.812,352.560,363.122,349.095,351.400,331.351,602.132,434.511,326.934,361.426,668.260,302.683,379.082,568.656,272.921,358.972,362.415,555.754,256.479,350.042,356.053,353.323,354.762,313.348,327.969,327.402,275.966,311.365,668.186,349.893,327.527,539.181,495.457,267.084,424.945,286.560,350.320,379.811,402.509,21.124
798.356,930.991,339.515,346.848,351.796,382.955,413.300,344.717,356.981,379.861,357.920,335.769,367.585,554.086,449.134,331.787,368.493,612.230,325.866,349.373,584.692,270.606,351.637,333.276,530.844,260.768,310.538,374.593,372.568,447.123,334.383,299.557,343.059,280.557,309.333,663.291,399.383,321.104,747.787,459.622,298.251,407.209,289.196,367.213,383.953,409.736,21.231
738.094,872.386,337.463,333.652,329.129,392.366,421.110,313.225,397.478,360.479,373.392,314.631,363.333,537.411,418.763,316.825,336.750,589.321,331.810,355.886,566.308,273.661,345.296,356.675,504.102,257.592,308.875,384.660,365.386,419.156,329.052,286.268,364.843,295.932,309.024,655.703,479.637,339.181,760.981,378.538,298.817,375.564,282.977,347.334,412.023,402.913,19.921
690.883,844.956,338.529,356.220,323.306,358.762,417.530,339.696,372.132,364.359,398.307,339.231,354.930,460.417,425.591,326.915,344.132,522.969,305.415,369.109,526.754,295.012,348.631,343.488,438.557,268.437,334.467,345.613,374.162,450.172,337.304,279.292,365.451,290.375,299.603,660.355,564.770,331.085,678.813,332.723,259.670,339.497,294.187,353.596,536.997,397.831,18.413
685.973,848.246,349.767,348.018,335.150,362.114,374.810,285.870,362.572,351.511,432.407,345.354,399.673,421.238,444.038,298.469,355.603,471.944,297.676,354.459,553.544,256.055,341.514,354.553,371.234,260.690,331.100,370.333,385.773,448.828,345.504,284.939,357.676,289.994,265.817,621.570,639.984,336.015,687.839,308.701,257.707,326.399,308.115,353.540,559.108,394.254,19.062
663.630,754.553,349.775,330.396,328.646,373.352,383.200,316.210,355.082,375.097,657.256,320.546,393.865,414.166,410.392,319.223,347.368,443.811,308.641,345.323,536.359,261.273,374.151,330.878,346.940,235.148,360.562,375.027,411.480,517.025,322.322,274.991,324.333,285.523,302.635,606.837,675.855,379.660,685.877,290.879,271.058,302.890,310.164,356.554,502.465,396.254,18.748
594.006,790.588,343.066,355.128,339.340,357.279,442.990,324.681,380.943,352.749,791.950,355.077,429.637,390.430,453.591,337.678,377.706,376.923,312.254,376.318,517.713,276.794,361.712,360.699,333.407,231.852,347.433,375.667,362.497,554.107,313.270,281.073,348.902,302.830,326.421,572.442,684.234,364.700,640.742,309.063,290.147,343.202,324.389,371.654,440.872,402.626,18.821
569.016,741.386,471.656,339.049,356.129,363.652,407.900,344.435,401.975,372.127,789.226,333.700,411.608,395.377,481.134,325.654,347.235,377.806,315.697,343.295,477.436,272.115,365.117,342.358,321.575,251.711,389.613,372.607,373.255,597.434,328.078,274.362,334.824,284.170,301.365,546.773,631.866,355.115,619.335,301.847,252.723,337.018,300.871,369.770,426.209,398.125,18.037
522.380,689.912,776.106,353.915,337.204,364.990,417.410,333.087,383.516,366.179,711.211,368.115,375.076,400.510,482.919,311.839,345.662,321.403,302.134,355.327,454.446,256.152,343.574,343.886,342.335,247.239,551.263,421.380,359.876,621.402,400.243,277.667,351.696,314.812,323.762,523.465,578.595,360.973,628.032,299.892,269.330,334.785,306.968,407.738,386.782,405.004,18.440
484.330,669.465,883.775,330.646,335.510,365.314,407.370,319.942,386.673,367.679,659.955,375.785,395.503,410.854,513.565,303.095,322.956,311.235,309.303,344.468,461.287,259.630,347.675,360.220,366.790,265.754,592.167,776.153,377.116,636.041,371.687,273.716,351.569,277.131,305.262,473.448,512.079,348.038,557.716,312.608,262.026,331.902,301.813,508.157,394.616,411.600,20.659
426.103,608.939,827.740,343.811,330.190,371.410,413.580,336.725,367.604,367.500,582.246,339.138,359.351,398.748,449.661,303.374,341.824,332.260,296.366,367.645,455.359,286.570,335.299,365.073,325.198,259.838,622.533,835.787,398.068,656.287,384.348,276.237,315.686,298.955,302.468,470.913,473.778,359.383,623.981,316.201,283.482,343.294,301.558,557.695,347.776,408.000,20.211
388.766,641.886,799.238,364.494,349.435,376.948,425.450,322.746,406.264,371.859,496.186,325.008,364.825,384.675,426.371,317.038,394.868,324.480,312.873,353.214,425.964,274.539,327.436,382.154,334.731,251.394,569.638,856.200,514.508,626.582,383.270,286.440,399.010,310.023,305.325,436.599,428.043,367.377,532.710,314.588,279.932,333.669,280.864,578.855,398.218,407.660,19.112
388.504,619.465,789.617,352.055,335.571,378.662,410.550,306.159,382.478,542.144,484.166,364.662,360.041,432.404,464.683,333.280,345.434,326.888,360.113,348.586,381.046,281.321,325.655,347.805,330.377,251.261,553.612,847.207,690.866,592.713,375.809,280.864,362.971,280.136,465.929,399.709,392.419,346.323,558.858,303.284,278.921,330.202,297.998,606.625,379.073,413.032,19.894
371.461,596.833,750.203,370.152,335.354,355.414,415.080,304.891,362.849,764.770,371.799,365.892,384.936,472.046,417.317,312.540,368.096,328.577,359.549,349.573,410.959,273.758,339.735,335.512,359.569,240.711,444.546,754.767,719.770,611.057,392.391,282.921,337.735,288.233,725.667,387.727,365.716,358.802,542.955,317.176,280.026,336.172,311.459,608.869,377.480,416.912,20.943
373.694,581.561,726.515,353.726,329.238,352.610,421.300,320.094,359.579,688.797,387.070,387.546,522.719,485.026,374.355,330.479,351.824,331.852,355.268,338.932,374.687,260.939,333.813,356.976,349.347,263.894,413.129,761.147,716.482,624.393,354.452,283.724,352.245,273.807,755.937,338.913,369.551,372.929,560.116,332.736,298.178,329.380,312.454,631.690,404.244,417.719,20.720
376.870,598.430,716.819,363.402,336.224,341.203,461.430,288.341,376.107,523.608,362.342,353.223,824.316,502.695,417.005,322.630,374.397,328.959,372.472,339.127,373.487,274.842,329.607,372.488,324.323,250.627,359.958,640.047,657.740,557.008,341.070,283.569,392.765,282.420,728.746,339.116,350.645,384.413,515.768,363.239,312.262,319.632,342.765,573.659,385.317,414.114,19.767
370.421,513.947,642.912,366.707,323.034,380.448,434.590,316.841,397.453,400.445,368.719,352.515,896.082,461.980,396.478,308.829,395.169,339.199,341.606,371.309,343.497,295.394,329.883,361.350,357.275,247.479,333.692,537.433,505.381,581.336,340.304,282.045,333.667,276.494,822.500,347.634,344.975,396.358,502.865,483.466,453.382,326.975,329.848,452.048,379.567,407.634,18.900
378.894,542.746,599.674,348.720,353.259,353.462,415.800,312.746,359.503,370.426,377.980,319.131,825.468,450.066,406.554,322.938,434.066,374.260,327.789,355.386,321.503,274.806,335.891,369.846,331.048,271.873,311.262,445.340,415.328,537.598,298.443,273.042,329.069,274.778,766.492,323.581,354.967,376.881,439.097,494.385,491.586,323.399,341.495,399.990,493.622,396.093,17.023
388.066,474.509,556.079,333.793,345.605,368.438,399.150,332.638,370.950,367.414,358.126,353.885,717.480,486.325,391.726,349.976,485.787,345.597,300.472,344.536,331.682,274.576,350.655,346.008,349.844,267.056,339.708,407.547,397.854,518.844,337.948,276.438,349.382,280.778,705.913,330.884,347.430,335.794,453.897,436.599,575.393,333.558,339.744,380.763,543.238,392.935,14.898
379.656,505.193,509.026,331.409,345.592,361.007,389.270,315.391,342.497,350.722,368.005,336.277,716.485,422.854,380.091,310.540,558.426,339.260,285.373,346.686,295.585,267.006,387.470,349.130,343.659,238.746,323.400,383.573,371.525,492.844,356.443,275.610,342.431,284.659,692.738,326.535,349.543,328.581,394.974,385.353,581.351,331.613,331.348,376.157,488.701,382.061,14.903
367.897,397.096,482.150,334.530,347.463,357.148,398.910,314.964,357.723,354.027,358.698,344.662,724.550,490.424,401.914,329.384,730.713,328.561,307.585,339.905,323.103,251.473,380.807,366.919,321.132,257.782,321.354,380.267,369.455,435.492,338.635,266.773,394.020,274.727,679.310,300.948,352.832,343.783,346.690,333.460,581.670,310.184,315.620,368.872,434.038,380.392,15.918
375.011,408.044,426.048,344.024,350.558,361.779,447.530,318.254,345.830,352.696,362.648,324.392,721.082,455.901,361.989,325.431,744.096,327.184,312.148,340.009,326.338,275.412,353.244,364.431,337.629,260.077,339.746,379.713,381.232,497.967,352.678,278.617,328.196,261.085,695.810,291.250,353.205,329.748,370.432,315.881,556.576,298.865,310.714,349.646,408.840,378.266,16.019
379.706,380.711,388.529,342.738,348.265,353.621,415.130,307.812,365.830,344.403,366.719,365.454,642.351,451.808,415.333,336.156,720.926,331.342,320.239,343.886,312.744,277.752,343.551,332.886,329.874,271.204,334.621,391.220,381.753,475.385,334.574,279.005,349.578,288.506,625.262,305.006,344.113,337.617,332.600,311.559,496.037,293.656,311.790,344.499,382.032,371.284,13.645
373.900,426.009,368.172,317.878,335.190,360.500,378.570,307.464,375.113,379.595,345.156,351.423,632.386,438.444,410.849,338.057,768.596,324.209,301.824,350.927,296.338,268.982,330.782,360.862,353.575,271.803,333.571,406.233,377.874,467.467,323.130,272.633,347.078,275.210,539.016,301.471,346.091,331.825,339.910,318.047,536.461,301.472,330.217,377.949,393.047,370.785,13.850
360.456,365.974,341.070,331.232,333.531,355.007,439.200,331.022,356.748,351.732,370.563,327.592,513.924,391.278,367.882,331.706,624.265,331.434,302.056,353.886,320.369,274.885,316.675,367.033,323.072,255.218,325.808,379.140,376.732,452.902,353.548,275.342,352.775,292.739,467.690,290.494,346.398,344.490,320.852,310.561,501.105,289.319,359.097,358.886,364.195,357.775,9.956
387.829,374.939,357.533,338.701,313.796,375.759,400.400,308.630,366.566,370.188,327.553,371.377,467.877,402.046,390.500,308.009,613.088,319.107,314.937,341.764,309.344,277.691,330.433,352.309,330.521,255.190,365.108,391.227,367.318,422.746,328.165,268.181,329.892,295.216,383.087,286.634,335.081,330.975,286.839,294.450,497.010,302.092,450.025,408.642,354.770,355.634,9.559
367.206,331.623,353.181,329.232,340.408,337.266,397.770,311.826,379.050,358.960,363.985,357.008,402.912,394.113,375.645,337.502,475.816,314.480,306.901,353.573,317.221,282.467,338.304,388.089,348.677,235.106,418.292,359.260,362.513,423.770,313.435,265.524,355.578,272.318,310.556,309.552,340.874,343.615,295.826,301.223,469.000,295.313,446.348,474.552,367.983,351.641,7.915
380.967,371.921,319.361,364.018,329.837,354.562,420.440,320.688,451.994,361.606,356.673,333.477,376.649,380.166,411.968,363.322,392.684,333.607,313.176,333.595,338.005,283.533,355.072,365.740,344.754,250.775,563.996,408.560,369.434,423.230,333.174,273.670,318.922,300.483,323.476,316.994,347.284,324.402,316.994,315.509,487.654,298.141,380.300,536.131,378.070,360.556,9.052
370.450,358.439,332.300,348.628,312.959,346.272,445.180,354.848,866.509,363.240,366.065,331.023,332.573,376.563,376.328,367.118,347.184,315.097,314.669,316.355,353.769,273.679,356.610,336.593,349.329,244.535,638.908,437.947,374.879,426.049,335.774,277.677,352.637,308.341,288.897,290.860,352.396,323.950,299.213,321.466,441.859,282.368,322.002,535.356,357.741,364.992,15.003
372.027,373.912,348.533,342.537,324.803,365.183,374.870,314.014,1093.667,375.646,356.568,342.608,346.444,371.993,376.758,345.156,324.118,334.791,309.739,361.386,344.215,267.745,362.332,343.951,329.491,268.465,655.092,416.167,350.997,387.918,348.235,281.833,336.500,279.801,309.111,308.180,344.172,329.521,293.213,325.013,437.848,297.933,313.622,538.460,366.541,368.691,18.906
