0001-0037-0052,0001-0050-0100,0001-0103-0237,0001-0121-0090,0001-0157-0199,0001-0161-0179,0001-0192-0189,0001-0239-0174,0001-0188-0095,0001-0198-0156,Average,Err
862.122,423.559,276.775,1144.290,307.642,300.598,458.179,420.698,855.792,360.712,541.037,90.325
808.660,379.928,285.290,1116.580,308.483,307.402,481.351,432.652,853.765,377.523,535.163,86.163
777.756,367.784,283.121,1147.454,309.955,297.153,489.871,419.753,867.708,387.366,534.792,88.344
718.439,361.856,294.077,1177.597,317.125,312.749,525.909,436.771,861.578,421.180,542.728,87.190
613.788,357.036,304.873,1191.959,324.119,291.822,584.525,445.234,878.557,433.346,542.526,87.427
581.020,389.208,313.445,1174.500,331.969,312.766,605.263,431.229,857.069,455.995,545.246,83.466
559.788,395.797,322.931,1179.725,334.798,301.847,640.763,433.674,867.139,459.458,549.592,84.287
550.385,429.049,317.912,1162.886,330.497,303.410,676.636,444.392,898.045,475.982,558.919,84.031
573.377,446.340,319.175,1195.109,339.679,299.216,725.917,442.584,857.395,482.720,568.151,85.210
594.870,442.266,311.545,1154.423,335.455,302.769,714.318,429.148,845.455,486.566,561.682,82.129
649.595,454.595,329.622,1158.730,333.051,301.967,737.447,425.259,842.334,508.599,574.120,82.388
666.858,461.809,327.520,1138.756,332.065,296.244,782.076,431.642,864.181,517.221,581.837,82.884
667.269,482.502,325.296,1168.872,350.378,303.065,812.861,421.427,868.024,535.726,593.542,84.890
742.280,502.124,338.236,1174.314,357.923,303.462,842.715,440.664,877.654,549.474,612.885,85.849
758.295,520.252,340.299,1195.043,354.449,307.606,870.457,444.418,862.244,559.520,621.258,87.291
771.734,551.270,344.205,1221.051,358.136,304.500,886.472,436.546,875.946,554.650,630.451,89.807
785.136,546.796,345.234,1246.133,363.616,298.352,938.619,444.384,870.560,524.998,636.383,93.319
820.125,549.864,345.610,1200.381,344.165,306.595,933.783,422.360,852.045,496.241,627.117,91.520
848.017,571.962,359.987,1193.474,356.301,299.545,961.038,426.379,875.286,443.494,633.548,93.343
831.595,564.015,347.073,1218.189,356.173,306.791,948.101,420.638,893.175,371.967,625.772,96.495
844.725,585.466,348.520,1187.031,359.534,299.038,954.907,411.676,856.536,346.198,619.363,95.092
835.207,570.487,343.724,1197.307,350.713,297.485,967.366,422.498,858.946,345.055,618.879,96.294
854.881,556.467,355.593,1218.974,353.849,303.266,979.596,415.106,884.123,340.690,626.255,98.880
885.994,584.520,355.944,1218.147,369.739,305.462,1022.861,415.872,876.199,342.237,637.697,100.235
896.955,581.023,353.576,1243.783,376.784,307.701,1050.129,423.920,870.464,348.132,645.247,102.407
897.989,548.299,362.914,1233.324,370.935,297.744,1027.523,417.375,872.768,339.474,636.834,101.855
900.326,540.121,352.610,1230.959,366.875,306.146,1062.308,433.172,883.792,348.592,642.490,103.007
904.326,494.239,365.683,1236.614,362.838,311.118,979.096,423.056,845.048,348.417,627.044,99.736
929.054,448.158,360.973,1237.203,366.179,301.799,784.528,424.148,817.358,353.089,602.249,95.458
951.725,392.361,350.165,1217.840,341.440,306.711,628.391,426.715,833.340,354.560,580.325,95.157
903.346,363.869,366.106,1226.080,299.082,303.643,522.702,432.659,834.226,361.344,561.306,95.061
932.524,359.899,361.618,1237.072,278.381,299.259,513.917,437.843,806.828,382.036,560.938,96.619
891.232,362.333,367.349,1246.940,273.537,310.987,474.381,437.457,807.542,390.743,556.250,95.603
932.034,377.379,360.712,1267.686,272.611,299.570,471.159,439.314,796.458,415.227,563.215,98.078
878.657,395.074,364.104,1247.604,275.162,303.417,459.884,433.635,824.422,433.195,561.515,94.808
868.173,423.173,367.077,1256.111,276.344,308.776,451.949,431.954,823.777,448.705,565.604,94.275
837.023,426.984,355.382,1241.973,278.062,298.121,434.803,440.148,829.837,463.663,560.600,92.822
801.569,440.015,362.211,1215.524,286.557,299.392,432.646,432.843,843.051,468.227,558.204,89.731
774.042,469.621,362.223,1212.459,294.858,310.751,433.086,442.379,833.988,487.513,562.092,87.261
703.864,467.969,356.572,1212.527,288.866,299.447,426.891,429.386,783.994,485.244,545.476,85.216
623.125,482.106,344.278,1186.461,289.963,304.020,435.116,436.046,823.081,505.941,543.014,82.927
613.297,488.145,331.764,1156.718,303.105,291.578,448.394,442.628,801.292,504.992,538.191,79.808
588.062,501.160,318.608,1193.256,309.193,298.849,456.121,447.717,810.518,537.283,546.077,82.424
613.351,517.382,299.004,1239.294,309.062,295.427,482.146,435.254,868.208,536.472,559.560,88.564
645.725,540.858,289.482,1255.490,322.446,305.837,524.722,445.990,841.307,554.054,572.591,88.174
693.986,559.626,290.081,1250.309,316.216,299.980,556.152,435.565,847.386,570.927,582.023,88.754
718.739,581.533,282.438,1247.939,323.440,298.266,606.879,435.275,879.491,577.313,595.131,89.901
736.340,594.425,282.641,1258.654,327.864,308.186,625.598,446.126,843.795,583.672,600.730,89.241
770.918,576.113,281.681,1265.099,332.673,302.709,683.354,442.677,856.364,558.423,607.001,91.213
772.051,580.922,287.232,1259.227,337.429,305.932,702.245,450.481,859.416,536.856,609.179,90.611
792.119,579.797,301.434,1241.265,331.352,300.098,714.538,421.365,832.919,439.140,595.403,90.815
799.941,597.528,302.823,1234.930,343.918,301.065,753.616,419.573,828.310,380.161,596.186,91.806
816.581,564.116,312.424,1211.162,337.190,299.487,773.884,412.974,837.837,356.975,592.263,91.871
830.258,579.755,321.445,1291.026,351.426,303.668,798.740,392.990,856.663,349.346,607.532,98.419
856.411,549.913,313.461,1266.911,359.659,298.219,830.207,382.009,873.211,347.270,607.727,99.116
874.071,583.716,333.069,1291.778,366.281,307.897,893.066,385.271,874.627,346.715,625.649,101.495
920.261,555.663,340.228,1270.816,367.835,301.156,897.755,372.969,888.575,338.918,625.418,102.489
877.992,507.415,338.518,1293.816,354.807,306.902,926.927,369.930,867.940,339.847,618.409,103.804
877.731,484.930,341.418,1248.939,349.156,305.405,912.917,361.039,872.831,339.464,609.383,101.219
900.028,419.592,328.827,1271.411,365.673,300.384,927.043,368.823,838.048,347.689,606.752,103.530
932.306,389.268,346.296,1263.874,356.165,304.309,941.023,379.193,844.190,348.814,610.544,104.570
908.589,362.676,342.171,1256.292,373.676,303.970,989.530,371.988,874.193,355.601,613.869,106.034
945.637,363.920,351.374,1208.584,370.199,307.299,1026.712,389.485,846.780,360.029,617.002,104.301
940.085,367.658,353.459,1135.461,373.045,302.005,1015.955,399.312,857.590,372.419,611.699,99.374
928.351,371.392,348.324,1088.316,366.071,300.628,1008.379,400.633,845.937,383.275,604.131,95.918
894.419,384.459,351.313,1053.085,367.662,309.284,998.068,388.459,849.214,396.534,599.250,91.950
923.025,410.036,345.359,1028.908,370.315,302.058,1046.361,400.812,858.060,410.811,609.575,93.335
911.436,420.266,350.344,1025.015,359.094,310.352,1063.270,409.592,848.837,435.080,613.329,92.326
905.550,445.667,354.420,996.631,363.207,313.832,1092.692,396.372,835.398,444.730,614.850,91.340
934.649,449.807,358.084,958.768,366.739,308.053,1073.424,405.751,835.946,461.779,615.300,89.204
923.173,478.451,353.743,942.263,371.895,295.053,1053.260,411.324,867.569,479.994,617.672,87.518
950.326,496.575,354.113,917.892,373.716,305.186,1089.833,417.925,852.036,489.310,624.691,88.081
940.371,500.828,352.071,907.828,366.798,301.013,994.659,406.210,876.943,506.572,615.329,83.790
923.388,513.391,363.182,886.497,367.182,302.211,790.843,390.160,839.054,508.564,588.447,73.332
922.326,509.453,362.635,845.739,342.963,304.219,635.386,392.718,856.416,517.625,568.948,69.963
949.765,544.565,358.111,851.423,312.119,300.050,552.715,408.314,856.922,539.637,567.362,71.969
945.363,551.864,367.825,846.968,283.395,304.578,519.167,399.964,859.114,550.511,562.875,72.551
945.700,553.886,358.967,830.959,273.156,305.264,488.500,403.090,875.973,560.938,559.643,73.442
979.779,565.407,371.797,838.469,272.852,304.940,477.076,397.732,859.705,572.330,564.009,74.816
930.382,578.139,367.013,822.572,275.165,301.153,458.505,389.983,838.593,551.158,551.266,71.272
910.994,563.180,355.637,813.761,273.148,304.010,434.576,395.503,865.328,516.376,543.251,71.575
945.904,570.882,358.008,815.928,280.906,309.045,436.346,399.515,869.627,453.837,544.000,73.610
936.170,588.804,355.520,822.505,284.224,306.392,436.535,405.631,865.795,388.291,538.987,74.234
975.014,591.247,355.693,850.177,291.946,298.286,431.333,407.787,829.744,358.232,538.946,76.699
976.323,587.613,355.355,869.056,286.028,304.472,436.879,402.290,862.346,351.454,543.182,78.990
990.360,609.658,373.651,914.966,305.401,309.392,450.419,412.125,865.861,342.203,557.404,80.674
923.201,591.163,373.987,898.247,298.134,305.985,475.053,413.611,893.747,339.006,551.214,77.659
951.518,600.056,364.058,927.073,308.455,298.450,479.444,399.812,856.696,339.880,552.544,79.233
971.453,575.312,356.378,930.154,311.568,298.859,486.253,408.734,870.199,338.608,554.752,80.697
948.833,579.087,354.530,951.392,303.756,304.452,516.237,411.973,861.331,339.075,557.067,80.080
900.728,562.546,369.749,927.505,323.699,297.864,555.025,404.413,851.295,342.660,553.549,75.354
863.669,540.270,361.729,969.998,321.974,305.347,595.811,408.952,849.919,343.792,556.146,75.912
847.215,500.761,368.211,971.135,329.486,298.764,645.662,421.239,837.114,351.948,557.153,74.819
830.686,432.819,370.965,963.512,326.440,313.467,687.096,422.191,848.259,357.372,555.281,74.994
752.527,399.513,361.273,989.544,330.017,303.952,688.773,420.746,838.244,368.536,545.313,74.375
698.003,371.480,362.215,973.345,339.991,299.442,742.813,429.188,824.849,383.123,542.445,72.783
691.623,357.471,366.608,991.693,341.423,300.578,779.775,414.026,850.678,385.742,547.962,76.171
649.649,364.990,369.975,978.957,348.974,308.470,809.783,426.357,874.075,413.945,554.518,75.195
681.303,376.306,371.543,1015.328,345.136,302.226,840.114,435.838,866.328,427.731,566.185,78.022
693.275,390.165,362.950,1000.235,355.131,311.276,855.831,430.768,870.753,441.545,571.193,77.242
747.181,412.474,362.134,1036.341,349.435,306.221,873.545,434.797,877.530,461.898,586.156,80.572
742.518,421.252,374.121,1034.980,350.923,304.910,908.679,425.961,874.229,471.871,590.944,81.116
759.215,438.126,362.257,1025.283,344.051,300.784,921.048,421.701,854.527,478.018,590.501,81.093
777.371,437.175,356.747,1021.986,348.807,300.121,906.596,422.468,881.877,497.488,595.063,81.454
801.156,459.910,362.852,1003.997,345.884,308.090,960.556,436.962,830.988,506.911,601.730,80.492
795.561,481.132,371.075,1030.628,348.298,304.849,964.341,437.493,860.633,520.292,611.430,82.025
817.312,499.016,371.818,1078.974,369.281,300.706,1005.780,435.654,864.521,540.206,628.327,85.959
860.836,511.021,365.255,1063.660,359.977,299.440,1032.838,426.973,883.548,549.786,635.333,88.414
845.615,537.304,376.411,1063.558,349.764,305.784,1037.553,428.804,854.084,555.633,635.451,86.778
894.572,526.827,373.273,1058.720,364.977,304.648,1031.639,436.657,843.310,564.523,639.915,86.830
874.663,523.471,363.795,1034.724,358.781,299.623,1004.154,430.304,859.425,573.354,632.229,85.103
873.416,539.809,372.672,1071.147,352.415,298.523,1057.159,444.230,846.892,573.468,642.973,88.356
919.011,564.502,365.856,1049.258,366.631,303.259,1088.909,428.770,875.181,570.472,653.185,90.491
929.351,559.296,377.522,1090.541,363.858,303.867,1067.932,433.493,881.961,526.168,653.399,92.024
924.737,564.111,371.743,1076.089,371.037,303.023,1075.356,430.683,860.367,462.016,643.916,92.103
885.099,562.938,367.217,1059.677,356.233,305.377,1062.205,431.061,860.289,388.626,627.872,91.717
897.762,578.827,368.806,1091.411,364.957,296.357,1079.285,433.157,870.178,357.483,633.822,95.363
908.088,585.920,365.950,1062.732,361.807,302.510,904.386,432.855,822.271,347.451,609.397,86.148
888.340,582.577,351.787,1071.232,360.656,306.010,724.114,435.505,842.654,338.074,590.095,82.450
948.425,598.696,365.708,1069.722,327.074,304.819,589.058,428.672,850.651,341.372,582.420,84.537
942.983,599.315,358.562,1094.696,310.599,294.899,524.293,440.930,851.404,337.433,575.511,86.872
915.629,608.655,377.326,1120.196,283.026,301.198,505.114,445.896,852.301,338.698,574.804,87.634
925.252,615.489,360.896,1096.367,275.750,305.254,480.593,440.812,872.747,348.634,572.179,87.808
940.524,613.281,370.823,1105.078,275.886,303.296,463.240,433.239,843.855,340.554,568.978,88.346
916.535,600.405,364.221,1096.174,273.551,295.347,437.886,445.659,878.099,344.994,565.287,88.418
