0059-0047,0036-0041,0036-0055,0020-0009,0038-0115,0052-0095,0075-0096,0103-0061,0102-0035,0089-0037,0063-0028,0035-0012,0075-0069,0034-0017,Average,Err
1561.555,577.505,520.824,420.133,471.533,536.368,351.673,485.317,406.506,383.072,488.433,740.500,336.257,811.343,577.930,80.912
1574.584,554.434,517.004,388.362,539.078,580.528,356.615,484.378,376.424,373.988,454.958,705.184,337.853,768.171,572.254,81.430
1536.185,556.589,524.275,398.086,532.743,530.726,349.846,481.463,358.788,406.651,437.109,701.846,326.000,799.371,567.120,79.634
1537.921,532.618,525.234,406.752,482.042,602.396,377.038,456.354,385.506,396.711,458.612,753.544,353.522,658.914,566.226,77.939
1555.057,520.379,527.795,412.429,503.551,589.151,398.929,473.610,374.047,361.205,471.130,711.353,346.603,791.429,574.048,79.962
1518.319,537.696,530.020,378.276,502.850,591.972,346.577,461.927,384.541,397.217,481.770,682.051,342.588,733.743,563.539,77.190
1547.791,553.417,510.398,404.619,494.886,587.274,350.051,510.159,372.612,372.072,459.421,660.015,341.824,815.971,570.036,80.057
1564.031,536.715,511.393,407.314,474.246,571.528,346.776,539.183,382.506,383.843,475.476,691.419,354.522,782.057,572.929,80.300
1557.330,553.809,535.836,389.295,509.587,594.340,337.827,498.963,369.576,382.759,482.342,705.081,330.353,837.629,577.481,81.489
1553.952,582.246,522.480,396.162,503.707,591.792,331.603,492.329,381.765,382.675,474.227,727.368,348.272,760.657,574.945,80.120
1550.361,550.440,517.631,384.305,501.192,603.264,380.045,416.927,405.271,382.843,503.658,718.588,342.529,786.857,574.565,79.898
1487.099,559.110,522.463,380.190,484.695,542.368,392.397,487.963,391.294,374.855,464.309,713.125,337.221,734.857,562.282,75.187
1556.573,546.113,514.266,428.724,521.605,587.396,384.333,502.317,383.471,372.217,474.100,681.235,353.154,731.514,574.073,78.475
1535.289,565.851,526.889,407.267,525.234,566.255,367.942,451.378,382.541,433.916,473.585,733.706,345.353,745.771,575.784,77.844
1517.947,542.680,538.320,382.067,500.335,594.821,353.500,450.634,369.341,360.205,472.606,703.324,346.125,773.657,564.683,78.409
1555.115,548.828,521.406,400.200,525.443,544.811,351.103,462.098,398.294,415.590,463.291,723.074,322.772,645.886,562.708,78.849
1548.674,557.074,508.254,403.390,538.383,548.038,367.904,497.024,385.200,371.759,476.430,681.059,332.632,855.457,576.520,80.463
1528.767,549.201,533.967,407.457,518.922,609.349,373.827,466.890,397.447,403.108,479.961,696.051,331.713,767.486,576.010,77.511
1526.813,557.356,495.992,395.476,523.042,652.472,338.410,418.585,421.541,401.422,486.288,687.184,353.853,795.457,575.278,78.426
1559.176,528.243,530.570,401.619,509.479,561.349,358.288,478.976,385.447,361.530,469.285,715.426,339.206,778.714,569.808,80.578
1512.156,564.314,533.963,422.429,519.928,622.170,365.917,474.866,381.847,400.506,474.245,743.515,366.353,742.143,580.311,76.255
1547.335,540.392,547.766,400.990,478.599,601.321,359.115,478.659,409.306,377.807,476.118,696.566,340.846,760.429,572.518,79.010
1546.529,549.932,519.787,414.171,516.473,574.189,352.840,462.171,400.953,389.639,496.306,682.581,366.324,630.971,564.490,77.145
1525.018,540.900,531.652,350.590,465.000,555.726,368.878,532.463,387.812,426.108,454.470,754.066,353.463,734.657,570.057,77.943
1545.304,547.343,533.934,391.371,489.820,595.283,361.808,453.634,389.282,405.699,469.406,716.029,366.162,848.657,579.552,80.112
1540.852,535.544,519.865,393.038,523.485,572.264,366.929,501.963,397.812,378.687,467.518,686.662,358.912,830.229,576.697,79.141
1541.335,560.621,561.311,382.600,526.162,603.274,359.449,475.854,399.847,385.289,466.221,624.265,339.618,772.743,571.328,78.439
1564.046,535.285,494.213,425.229,525.611,543.840,376.327,522.134,387.294,385.361,479.739,705.147,357.566,765.343,576.224,79.383
1526.727,549.214,533.803,393.362,508.790,599.396,351.147,455.817,387.294,388.422,472.642,677.243,368.368,794.629,571.918,77.992
1542.811,559.900,510.020,391.629,500.605,605.434,351.090,506.671,374.976,393.627,465.652,694.000,352.860,759.743,572.073,78.843
1563.053,565.000,533.451,393.876,530.802,567.925,347.506,537.451,370.776,378.819,485.918,695.007,320.000,685.343,569.638,79.712
1530.927,526.372,517.418,397.400,519.946,594.226,354.083,508.500,377.659,382.940,472.088,698.162,339.684,725.314,567.480,77.802
1506.601,532.421,521.918,374.819,518.766,576.594,364.577,508.561,412.800,368.349,475.048,720.309,346.456,786.686,572.422,76.981
1575.987,545.748,519.553,383.857,490.305,621.094,359.135,505.878,383.847,382.675,465.615,700.353,345.500,746.886,573.317,81.017
1527.760,545.434,543.365,389.724,491.240,575.651,368.756,458.415,366.176,381.807,477.394,722.074,351.397,672.314,562.250,77.472
1516.965,555.654,521.422,421.648,543.419,608.774,353.731,494.098,371.588,398.434,470.133,696.169,348.103,726.429,573.326,76.409
1552.434,536.333,529.504,383.895,480.257,595.057,332.109,507.793,386.741,383.699,481.785,739.669,333.338,859.857,578.748,81.927
1547.857,573.909,525.135,392.829,512.611,573.189,371.603,469.244,368.035,346.614,467.336,709.382,369.360,735.914,568.787,79.246
1563.344,533.032,527.500,407.924,501.186,600.651,359.763,527.024,368.435,403.735,477.273,682.860,330.397,809.371,578.035,80.537
1497.011,542.197,498.803,407.295,523.850,569.519,361.840,515.195,399.153,391.373,503.545,705.537,341.566,719.686,569.755,74.867
1564.057,569.142,518.340,374.133,516.515,578.321,364.199,510.012,370.482,389.602,453.682,711.647,357.044,774.286,575.105,80.519
1521.264,552.214,512.434,433.514,501.395,579.236,354.083,487.012,400.753,361.349,480.903,688.941,351.824,808.571,573.821,77.724
1583.090,533.689,516.656,421.552,502.347,524.613,364.538,441.268,376.588,360.325,487.045,715.816,375.434,747.143,567.865,81.337
1478.663,544.796,504.639,408.657,522.575,577.594,370.109,457.488,362.129,359.867,473.494,705.353,353.662,764.057,563.077,75.265
1526.841,528.958,526.975,399.067,511.671,609.179,355.724,469.890,402.882,368.747,461.542,681.566,345.485,835.571,573.150,78.980
1521.949,540.207,490.283,399.638,508.832,619.123,344.269,472.024,398.106,400.602,461.161,651.596,321.824,744.943,562.468,77.503
1520.751,523.058,526.291,397.010,521.030,623.019,375.615,517.927,392.576,355.831,484.427,746.669,340.632,736.000,575.774,77.567
1506.042,531.440,525.619,389.895,512.563,555.679,358.872,453.707,383.494,402.904,460.785,675.081,353.221,771.800,562.936,76.477
1564.753,563.375,526.057,405.695,504.269,596.198,347.173,469.854,364.494,408.036,470.148,717.382,341.610,765.229,574.591,80.601
1583.489,529.557,532.074,426.086,474.018,597.774,355.346,505.293,404.094,391.410,484.227,709.169,346.265,736.543,576.810,80.638
1530.051,523.654,512.918,388.229,507.443,560.764,359.788,467.780,392.329,385.060,463.188,715.941,350.816,768.800,566.197,78.397
1552.597,553.961,490.807,373.714,505.898,578.142,361.795,488.890,382.212,372.120,483.564,701.809,365.478,737.086,567.719,79.334
1541.643,530.061,525.639,383.990,520.204,550.981,353.558,444.866,368.776,356.241,481.582,647.007,330.654,704.000,552.800,78.851
1504.791,537.362,521.934,398.143,518.455,546.208,361.776,480.598,366.141,404.976,472.145,669.184,329.022,768.171,562.779,76.470
1522.377,548.803,536.426,425.971,481.383,616.792,370.301,475.585,357.059,390.120,482.161,715.368,364.346,845.514,580.872,78.613
1545.130,555.731,518.172,396.533,524.473,580.340,363.590,519.915,401.894,425.494,443.891,681.110,333.051,710.086,571.386,77.732
1525.661,545.369,527.131,411.771,521.287,630.349,374.423,466.073,391.494,405.373,478.415,683.346,343.088,730.200,573.856,76.698
1583.123,537.395,519.475,402.400,517.150,606.406,356.551,485.732,377.235,406.446,466.052,667.529,339.096,742.143,571.909,80.876
1548.044,553.508,512.881,409.705,481.515,617.726,337.045,500.841,390.965,401.904,481.333,687.044,334.809,705.086,568.743,78.583
1540.040,551.343,501.205,380.333,528.275,556.472,357.756,482.768,388.965,386.554,475.094,679.375,350.456,785.486,568.866,78.851
1554.456,546.783,518.291,393.505,484.299,654.943,347.237,510.915,366.482,384.458,465.897,750.088,365.066,647.686,570.722,79.486
1506.828,528.942,515.451,407.314,486.539,589.170,349.500,468.744,359.824,378.506,475.461,720.897,331.507,718.743,559.816,77.099
1547.881,538.780,518.451,386.486,508.491,571.047,345.308,528.122,380.765,411.434,462.158,705.301,328.787,722.629,568.260,78.957
1534.337,523.498,529.156,401.771,521.251,607.934,363.026,490.122,397.494,391.699,478.497,643.875,347.037,750.029,569.980,77.348
1555.174,540.702,498.738,388.876,515.192,559.377,360.833,506.341,395.600,394.614,475.285,686.522,347.743,674.571,564.255,78.371
1530.877,526.832,553.984,398.067,521.527,583.019,388.929,469.720,377.024,386.651,463.503,746.875,360.971,781.429,577.815,78.290
1530.291,524.398,511.689,381.714,486.437,578.802,370.583,496.329,396.729,400.145,458.770,641.044,350.993,784.886,565.201,77.770
1532.033,532.942,527.754,402.438,519.707,567.349,360.244,516.463,401.459,416.012,492.758,672.022,347.522,795.571,577.448,77.402
1512.174,537.327,538.184,399.048,530.210,587.009,369.186,515.012,371.953,373.602,477.000,705.934,339.713,750.000,571.882,76.749
1500.112,549.036,527.471,391.171,517.563,599.160,364.417,455.634,369.412,389.783,463.709,692.706,347.868,635.314,557.383,75.212
1545.526,533.667,512.406,391.724,500.120,555.321,362.237,486.488,379.906,385.337,457.512,679.640,338.596,851.429,569.993,80.527
1525.311,547.249,510.033,391.581,494.527,576.896,348.987,512.488,367.906,388.988,472.636,693.721,361.301,695.029,563.332,77.044
1549.059,532.207,519.836,386.248,519.030,634.113,347.244,489.427,366.918,390.000,471.558,690.471,360.044,852.286,579.174,80.797
1520.663,530.084,523.332,407.029,527.665,571.774,368.679,475.695,365.553,384.771,485.918,665.081,352.772,773.743,568.054,77.135
1526.850,531.602,516.316,404.981,489.150,601.802,371.487,482.085,400.306,386.554,471.588,636.081,358.213,733.600,565.044,76.586
1497.326,532.770,536.893,410.286,533.000,611.038,370.167,441.646,388.424,385.807,467.248,688.228,347.037,728.143,567.001,75.370
1533.423,546.071,523.996,405.010,516.868,619.132,364.372,470.695,406.859,386.578,459.097,689.618,337.213,810.800,576.409,78.699
1509.048,529.006,536.033,406.543,500.653,622.925,368.314,494.098,370.259,375.470,451.221,698.279,337.706,692.229,563.699,76.334
1552.813,510.657,542.111,390.000,535.737,592.840,357.833,478.427,373.894,393.434,469.312,674.051,341.522,753.400,569.002,79.351
1480.350,558.647,514.443,366.648,509.928,570.104,351.609,488.378,350.094,370.614,468.200,656.757,351.706,710.114,553.399,74.939
1489.394,539.939,519.373,369.648,476.778,652.792,366.269,469.085,373.953,387.133,459.952,707.926,365.669,812.971,570.777,76.928
1522.178,542.544,521.725,409.590,518.467,587.698,343.147,476.451,388.624,360.542,476.982,697.647,352.007,721.314,565.637,77.279
1470.879,559.968,500.537,405.895,508.719,585.472,358.436,494.293,374.988,403.687,479.561,669.176,351.779,773.429,566.916,73.904
1547.833,531.421,519.430,377.638,491.281,600.028,355.692,484.415,399.741,364.072,456.521,724.934,328.654,761.057,567.337,80.194
1487.046,557.958,554.025,387.486,491.138,610.934,351.731,474.549,391.071,368.639,481.882,674.309,342.103,676.600,560.676,74.663
1523.683,519.223,544.393,426.381,513.096,576.849,364.359,500.085,422.329,326.843,471.055,697.074,339.324,714.143,567.060,77.082
1541.163,544.822,527.057,404.248,522.162,563.896,359.519,498.573,403.882,414.518,475.818,688.875,359.868,817.000,580.100,78.355
1552.793,521.984,535.250,421.124,493.994,617.632,347.801,462.463,382.271,387.867,461.061,741.809,349.985,770.286,574.737,80.132
1513.568,523.084,539.266,385.829,520.401,566.066,363.218,481.610,382.212,348.060,465.618,663.603,344.919,721.914,558.526,76.815
1500.401,520.460,527.631,377.114,519.174,587.528,361.878,466.256,384.365,382.964,472.239,688.419,351.757,816.800,568.356,77.116
1484.767,537.773,518.570,382.638,508.599,617.028,362.109,489.622,347.518,402.120,434.079,665.743,345.221,692.457,556.303,74.897
1485.121,532.013,514.488,383.829,491.389,584.066,358.571,430.159,378.235,384.554,465.494,701.228,348.140,729.257,556.182,75.542
1474.297,523.683,506.869,384.676,479.671,637.953,340.821,507.061,427.824,372.458,464.655,669.926,329.941,602.000,551.560,73.599
1569.617,513.149,502.783,402.686,483.497,574.198,373.878,485.049,382.694,373.458,477.348,660.434,336.074,793.914,566.341,80.916
1556.780,554.922,523.242,429.695,492.030,562.132,347.186,424.402,355.800,356.904,454.636,663.316,338.934,692.286,553.733,79.884
1508.090,548.667,519.131,399.933,523.216,561.028,379.750,469.134,420.965,411.422,466.030,671.000,360.860,733.171,569.457,74.893
1521.434,551.612,519.873,373.086,497.701,581.708,366.712,463.476,379.965,372.494,476.682,744.346,345.125,777.086,569.378,78.655
1544.974,550.434,520.914,400.657,530.611,603.717,365.910,507.305,411.106,408.145,469.639,670.096,348.838,752.229,577.470,77.696
1543.244,555.476,528.639,400.333,496.539,591.557,356.647,489.598,387.541,404.181,485.003,678.485,325.228,744.714,570.513,78.441
1498.046,564.621,553.020,410.076,508.868,588.858,369.263,480.244,409.871,398.000,472.242,706.625,344.875,730.029,573.903,74.885
1498.024,549.903,517.336,402.324,521.395,596.896,372.571,467.878,364.024,378.627,440.158,667.919,351.772,620.886,553.551,74.811
1466.773,533.631,504.971,408.495,497.096,597.340,366.103,492.146,372.306,374.831,449.967,692.412,325.551,666.771,553.457,73.588
1540.824,548.243,529.463,404.800,493.575,557.840,351.077,446.159,362.729,377.964,474.976,688.485,344.574,803.457,566.012,79.833
1540.024,536.612,508.713,401.314,496.671,597.142,354.910,448.585,389.694,399.386,452.379,666.816,356.493,666.486,558.230,77.564
1516.214,544.929,504.889,403.876,479.928,556.453,348.724,466.634,405.153,371.651,455.194,680.691,350.199,731.229,558.269,76.933
1544.110,523.670,511.980,394.771,516.994,602.019,349.904,471.049,355.729,379.627,476.533,666.051,355.265,750.514,564.158,79.073
1510.650,528.146,520.914,419.676,487.575,552.377,365.987,507.780,361.953,389.759,471.448,754.228,347.066,753.029,569.328,77.156
1518.088,532.453,508.598,443.333,485.533,619.953,346.712,485.280,396.306,368.446,481.794,722.404,335.338,766.086,572.166,77.657
1521.425,553.576,516.578,401.686,537.000,623.613,323.660,469.293,366.694,383.807,473.536,710.316,359.765,795.714,574.047,78.616
1485.480,530.074,507.094,396.571,502.006,583.604,361.218,456.659,379.976,390.578,474.248,701.919,338.147,706.486,558.147,74.924
1491.593,546.078,531.012,400.457,482.539,632.896,360.821,481.939,353.400,410.241,469.748,754.309,361.581,774.143,575.054,76.415
1531.987,564.718,519.344,400.305,517.323,623.160,373.827,501.280,354.035,374.783,472.079,657.772,325.500,739.114,568.231,78.115
1525.139,572.136,515.152,418.495,515.102,572.783,352.590,471.610,395.882,378.651,463.424,658.037,341.125,778.829,568.497,77.599
1508.738,533.382,504.713,426.095,530.431,556.217,360.359,488.805,409.141,411.614,461.170,697.191,352.375,600.686,560.066,74.428
1524.674,556.440,519.566,400.743,495.802,601.877,355.718,497.427,367.035,376.410,457.821,652.691,368.971,783.914,568.506,77.746
1504.225,520.731,527.881,422.981,502.090,610.245,358.263,556.646,358.671,371.157,486.133,679.654,329.404,733.343,568.673,76.186
1503.339,523.026,509.361,375.743,496.617,579.094,358.199,434.317,382.965,387.193,477.209,691.809,351.250,795.343,561.819,77.362
1524.921,518.650,523.668,405.810,514.072,586.255,352.776,434.146,368.224,371.988,442.503,716.640,337.316,713.457,557.887,78.344
1509.731,546.686,519.184,374.571,477.665,555.283,352.526,484.976,386.694,379.494,459.812,711.699,367.110,819.314,567.482,78.018
1532.181,556.819,526.463,377.610,505.605,581.642,365.192,491.683,384.576,371.795,473.142,707.309,366.713,728.286,569.215,77.772
1543.258,541.052,541.234,399.467,461.749,598.264,349.494,417.098,386.647,364.229,463.167,683.846,347.301,805.371,564.441,80.413
1501.066,541.984,535.922,410.162,506.413,553.943,371.481,453.841,399.329,384.747,468.352,666.971,333.890,762.743,563.632,75.832
1506.641,530.909,550.393,408.219,523.958,643.802,326.474,471.451,385.188,388.880,481.861,687.463,362.662,670.171,567.005,75.707
1526.767,544.107,520.684,413.181,494.970,548.868,362.442,496.085,382.494,386.301,465.309,728.654,342.485,742.743,568.221,77.733
1532.714,552.654,526.377,380.638,501.731,626.962,370.455,485.780,391.765,395.386,463.585,703.699,354.184,719.286,571.801,77.590
1538.861,566.819,546.467,384.914,513.713,601.292,354.494,455.866,370.318,399.157,478.509,734.243,339.228,690.486,569.598,78.549
1510.522,543.333,502.635,423.533,497.299,572.906,357.321,479.256,361.541,377.494,459.773,712.243,343.485,734.314,562.547,76.947
1491.615,550.307,534.980,373.533,491.222,643.858,368.705,474.988,393.494,372.398,467.448,665.809,319.676,657.886,557.566,75.218
1508.991,528.816,534.689,383.457,502.701,604.019,369.891,448.793,372.012,367.193,482.703,654.838,354.537,653.343,554.713,75.765
1487.196,533.178,545.570,405.429,522.557,620.472,375.282,477.146,353.212,376.084,445.209,705.537,344.184,703.343,563.886,75.201
1506.366,530.832,534.283,403.276,491.647,603.500,330.096,504.500,421.012,363.964,455.724,695.632,314.360,740.000,563.942,77.054
1532.084,530.845,531.795,431.286,497.096,574.255,340.462,471.537,407.365,397.096,463.552,669.926,338.419,720.429,564.725,77.232
1534.969,526.777,492.164,416.419,535.108,624.066,368.122,466.573,374.612,371.120,456.567,663.831,337.537,822.514,570.741,79.394
1547.218,560.191,504.029,394.162,486.850,599.075,352.372,479.695,374.224,419.193,469.412,656.596,338.890,746.114,566.287,78.783
1496.419,539.061,540.660,412.524,496.455,618.557,359.622,458.098,375.188,395.699,457.955,725.360,332.110,658.714,561.887,75.525
1494.978,533.117,527.529,377.467,521.635,622.406,344.590,470.793,387.600,391.506,467.973,681.757,337.316,784.371,567.360,76.585
1533.253,529.074,522.287,414.867,484.826,625.547,363.417,478.207,410.753,410.771,463.867,708.662,347.676,607.629,564.345,76.563
1537.632,558.466,521.512,408.800,510.162,646.302,360.628,497.927,387.482,357.747,470.358,653.382,320.544,759.571,570.751,78.786
1519.971,551.890,526.107,394.971,488.365,617.868,336.301,489.037,418.635,367.783,459.806,705.434,344.221,712.314,566.622,77.289
1485.744,520.113,507.143,395.781,483.796,623.123,383.705,503.293,366.165,398.096,469.730,697.353,342.706,735.486,565.160,74.945
1494.621,536.443,539.012,383.867,484.066,581.708,358.218,442.171,408.412,375.289,472.915,701.596,348.765,719.229,560.451,75.629
1527.161,549.210,520.480,396.524,494.587,677.896,372.032,480.439,369.365,361.819,467.467,709.529,330.132,778.600,573.946,79.156
1545.007,521.482,495.811,377.876,491.521,575.830,355.051,471.963,376.035,358.084,469.936,667.066,353.390,767.114,559.012,79.650
1499.987,520.456,529.955,413.419,533.808,640.189,345.154,487.549,402.341,373.639,454.524,713.662,348.301,754.400,572.670,76.289
1540.187,553.133,540.467,394.143,534.874,592.991,346.244,507.085,375.682,380.964,472.306,688.596,339.331,747.286,572.378,78.597
1527.789,550.269,512.742,395.171,505.090,577.679,374.308,459.268,361.388,369.482,481.091,682.743,326.897,764.229,563.439,78.473
1504.104,564.469,542.496,386.152,521.317,597.821,358.853,502.610,376.047,412.554,479.933,709.926,348.662,661.171,569.008,75.146
1542.969,525.663,533.082,397.010,498.910,613.764,361.282,432.220,379.435,379.072,475.821,671.199,367.419,718.943,564.056,78.378
1510.923,526.505,550.721,378.695,525.186,604.028,356.756,471.829,382.212,362.157,457.609,665.074,350.515,687.029,559.231,76.360
1498.070,559.557,539.004,361.619,519.293,562.802,355.064,433.317,382.588,367.386,468.006,686.243,339.301,683.029,553.949,76.124
1463.196,544.550,522.496,408.048,493.515,630.792,375.532,442.744,391.906,354.723,462.018,708.610,333.176,724.171,561.106,74.168
1516.390,532.243,518.107,432.552,500.659,637.443,360.346,493.610,377.071,361.048,476.791,732.816,341.956,700.400,570.102,77.027
1456.919,546.741,520.139,393.410,510.048,664.358,338.019,476.866,388.329,386.952,474.385,687.044,336.132,714.600,563.853,73.549
1504.846,529.984,558.930,406.362,537.234,580.226,354.936,510.256,389.659,382.831,448.321,687.588,331.787,756.829,569.985,76.308
1494.692,555.767,477.090,426.371,527.958,599.500,351.865,502.476,376.894,374.048,468.770,677.316,335.449,721.714,563.565,75.397
1509.326,505.566,509.098,396.705,493.335,583.802,343.340,463.390,399.247,414.494,475.867,673.022,348.294,751.543,561.931,76.367
1489.535,540.984,532.721,404.419,483.269,644.028,356.417,544.902,396.106,398.928,468.188,669.662,342.110,764.971,574.017,75.050
1490.833,533.744,520.172,406.848,495.784,675.877,360.769,441.171,376.847,384.217,460.812,670.324,356.647,705.714,562.840,75.338
1485.443,560.291,522.791,394.533,531.030,600.840,382.301,506.037,383.176,384.566,479.067,687.772,359.250,788.143,576.089,74.773
1491.859,576.369,528.094,396.267,517.802,599.509,347.667,502.573,387.435,405.096,472.015,714.860,344.309,749.314,573.798,75.369
1502.059,551.702,547.676,370.552,496.659,583.377,350.032,449.061,381.918,365.361,464.306,739.669,339.493,776.686,565.611,77.943
1536.491,550.524,535.234,378.333,495.635,597.292,359.615,476.720,427.141,390.217,474.709,633.676,344.493,783.057,570.224,78.043
1533.227,536.563,510.779,395.429,479.048,609.123,369.269,439.049,386.671,385.253,480.118,700.772,340.875,737.829,564.572,78.354
1475.427,548.032,514.959,409.971,508.826,589.585,360.519,464.988,360.918,406.048,441.224,648.037,346.184,720.857,556.827,73.943
1517.013,521.123,501.213,407.248,498.323,627.226,330.731,470.915,428.682,397.590,470.173,663.419,334.662,833.657,571.570,78.219
