0007-0009,0022-0023,0037-0064,0001-0070-0060,0049-0080,0061-0081,0064-0093,0039-0090,0049-0096,0065-0111,0086-0112,0106-0122,0124-0109,0108-0046,0105-0025,0100-0012,0079-0020,0047-0003,0125-0015,Average,Err
487.481,1247.575,1146.820,498.184,821.978,683.473,571.748,599.681,579.907,912.634,630.881,1370.594,481.719,830.683,736.099,1001.625,749.470,781.625,562.837,773.422,58.221
509.306,1191.103,1127.585,486.919,844.876,711.182,566.658,567.479,546.214,926.767,695.269,1363.540,498.658,754.712,719.754,999.415,768.800,811.350,542.000,770.083,56.685
510.530,1224.601,1170.180,508.175,856.483,751.182,597.955,590.894,586.014,947.866,668.925,1415.187,493.175,814.510,742.194,1000.185,753.330,905.000,539.674,793.477,59.023
541.525,1212.011,1121.893,479.705,870.135,605.545,575.162,590.553,559.443,912.757,676.056,1361.374,482.518,771.087,688.644,938.280,691.578,857.425,553.930,762.612,56.764
529.301,1223.531,1131.866,470.711,892.382,694.382,583.568,565.702,559.093,976.163,661.506,1346.086,508.105,768.875,708.513,943.570,726.703,892.000,573.558,776.611,56.905
540.568,1225.000,1126.249,475.810,919.584,676.455,577.009,533.372,523.429,933.198,710.519,1407.920,502.211,795.654,697.560,954.550,683.876,765.975,521.558,766.868,59.454
536.563,1180.842,1125.458,452.657,862.303,731.473,607.685,555.521,520.693,934.698,737.806,1352.824,513.947,765.740,761.314,986.300,716.843,900.175,537.000,777.886,56.392
538.951,1166.084,1126.183,480.756,833.652,719.127,554.405,540.319,551.329,918.035,681.850,1339.679,507.825,703.471,739.461,937.065,682.746,824.750,545.581,757.435,54.916
499.546,1178.956,1108.388,463.693,827.371,732.345,530.000,585.436,526.207,885.277,663.987,1353.604,486.088,755.490,720.079,941.870,655.741,771.025,555.512,749.506,56.037
498.148,1228.733,1138.829,464.087,859.674,736.018,551.459,613.787,537.114,914.376,683.344,1354.412,505.018,731.240,780.194,984.365,645.535,859.925,537.326,769.662,58.013
491.213,1201.289,1111.329,457.370,861.809,712.745,602.865,571.894,522.621,920.762,678.156,1361.037,537.386,768.115,777.848,963.820,652.714,786.450,497.465,761.942,57.108
478.989,1196.806,1139.864,471.184,863.326,656.982,580.441,571.830,504.700,898.812,662.737,1309.765,547.254,723.846,788.654,971.565,626.973,856.150,508.233,755.690,56.800
481.967,1192.103,1117.606,470.036,800.989,744.927,555.991,577.255,492.907,915.391,688.069,1375.091,522.026,732.125,795.445,870.545,640.178,859.950,508.814,754.811,57.407
471.016,1230.304,1109.553,466.645,828.753,729.909,590.117,564.234,537.650,893.569,729.019,1334.358,568.947,695.769,819.398,963.115,640.427,802.025,476.326,760.586,56.828
491.683,1195.729,1085.360,445.030,799.326,710.891,550.315,505.138,563.243,875.683,737.513,1325.861,546.895,745.202,792.042,971.035,616.416,840.600,506.721,752.878,56.049
443.257,1133.806,1069.309,442.024,854.270,687.309,549.099,514.479,492.764,874.099,698.475,1368.412,575.149,704.808,833.110,974.285,610.854,818.150,467.465,742.691,57.850
462.044,1174.722,1087.517,433.798,904.596,720.727,552.315,563.266,552.721,907.485,678.100,1265.914,562.500,729.385,829.131,915.650,620.568,849.500,503.465,753.337,54.378
504.672,1208.410,1100.515,460.431,851.944,712.473,595.315,549.426,548.486,887.965,654.125,1343.139,650.140,740.385,899.817,939.405,600.935,836.825,493.349,767.250,55.998
499.027,1169.447,1082.649,422.464,821.393,682.909,547.045,476.766,496.686,882.356,669.862,1338.706,622.904,709.702,883.398,946.995,593.173,800.550,504.326,744.756,57.133
469.645,1139.740,1082.836,412.012,826.180,703.491,558.135,558.734,558.364,855.569,645.100,1315.802,576.053,691.125,850.775,972.345,608.849,788.675,524.372,744.095,54.718
482.918,1204.520,1104.665,417.602,815.978,695.600,551.937,525.574,543.436,875.347,644.987,1298.428,606.482,713.798,847.162,959.775,600.411,802.575,533.791,748.684,55.911
475.355,1165.245,1086.973,436.398,849.404,690.745,603.757,526.426,577.793,882.782,648.831,1377.754,602.702,694.788,876.356,918.455,580.384,775.500,553.209,753.835,56.024
483.475,1179.315,1083.439,434.518,849.157,620.473,551.387,587.766,556.771,824.579,605.188,1360.198,615.140,678.058,883.581,938.600,611.870,819.225,486.395,745.744,56.794
448.104,1144.465,1078.006,421.021,798.921,689.091,541.054,555.436,500.743,838.203,607.350,1388.080,594.930,674.769,857.775,961.095,565.838,754.175,578.279,736.702,57.499
475.738,1187.125,1094.022,413.605,819.719,657.509,562.486,569.096,523.993,815.520,573.131,1384.048,603.079,734.500,886.911,961.430,612.276,780.775,582.767,749.354,57.677
491.683,1215.403,1080.132,415.226,849.674,650.218,552.252,584.362,506.143,861.327,621.956,1364.995,607.298,699.106,841.414,975.230,624.141,795.600,513.698,749.992,57.969
453.344,1179.967,1078.854,425.521,789.011,688.291,548.378,609.181,524.214,789.733,578.200,1366.941,559.930,674.779,843.723,947.660,575.130,846.850,587.070,740.357,56.910
475.126,1196.271,1059.573,443.669,857.640,663.127,595.270,633.191,544.600,841.109,567.556,1400.840,539.623,749.000,823.393,955.685,634.443,804.825,581.419,756.124,56.796
463.426,1201.586,1097.556,417.355,768.854,642.418,555.946,600.691,520.171,799.114,548.444,1309.952,494.026,719.760,811.058,947.260,542.486,783.875,684.209,732.010,56.447
430.224,1151.718,1063.901,426.392,801.472,606.273,534.432,587.819,499.714,778.480,562.775,1283.497,506.851,690.471,734.550,882.845,588.076,753.675,590.860,709.159,53.842
475.355,1207.084,1064.345,413.762,792.820,679.382,589.910,633.436,472.793,786.876,565.894,1342.107,467.675,698.048,739.597,935.300,633.676,891.200,646.140,738.705,56.775
482.005,1174.868,1063.394,428.533,823.090,762.382,540.207,594.638,505.936,841.817,593.244,1275.540,460.728,721.875,787.550,999.695,578.103,780.000,564.512,735.690,55.338
477.820,1215.821,1073.006,411.617,787.989,681.291,567.820,539.426,508.236,851.163,598.575,1321.802,458.482,660.038,707.487,965.395,608.454,799.525,586.488,727.391,57.486
454.131,1170.165,1092.094,418.419,809.180,710.418,569.802,545.574,515.679,808.015,577.069,1312.235,441.561,719.000,685.346,1010.440,629.205,805.750,599.326,730.179,57.068
476.705,1214.198,1047.200,423.533,787.876,757.473,590.991,533.521,509.150,818.495,613.156,1398.535,444.307,705.654,720.424,1017.415,588.114,787.675,634.977,740.495,59.259
444.372,1229.791,1051.617,411.527,770.101,650.655,532.919,520.660,487.657,798.450,608.181,1349.594,399.842,680.221,725.864,1029.870,566.968,804.850,553.930,716.688,61.157
441.077,1196.366,1038.614,408.123,750.764,677.800,535.090,500.149,497.157,771.723,589.831,1270.818,400.798,742.337,687.686,949.885,600.589,845.650,574.070,709.396,56.855
437.902,1151.659,983.174,379.735,746.292,685.836,498.441,498.830,452.964,759.931,558.831,1278.813,379.105,730.288,644.241,936.925,584.551,796.650,498.349,684.343,57.179
450.306,1127.520,1012.092,375.072,804.404,683.618,555.964,494.628,466.843,746.827,618.806,1313.610,398.307,707.202,655.304,983.305,584.070,776.250,553.279,700.390,57.075
423.727,1138.037,994.272,403.006,838.337,582.964,543.613,479.277,497.936,748.450,616.056,1304.102,416.605,704.885,665.204,977.005,592.989,828.225,505.256,697.892,57.371
471.770,1213.216,1037.885,385.440,731.045,643.527,547.117,503.457,470.964,724.342,617.481,1379.679,393.605,726.817,691.058,1004.470,580.957,784.500,550.047,708.283,61.072
451.295,1227.949,1030.580,379.575,810.966,655.400,524.108,499.777,496.279,696.495,591.144,1266.620,370.974,691.865,687.288,967.525,596.973,801.700,458.186,694.984,59.343
422.880,1152.271,990.109,379.895,816.371,695.382,585.369,495.191,495.550,711.327,592.675,1300.107,405.816,696.096,642.246,1001.390,564.508,830.900,499.000,698.794,57.818
439.240,1154.549,1019.246,379.000,766.854,639.764,544.315,496.479,513.857,700.356,632.750,1294.053,398.079,679.404,622.356,1026.325,571.216,802.525,490.930,693.226,58.120
427.273,1172.447,999.387,392.018,796.697,691.364,542.306,496.830,501.900,695.837,615.750,1325.390,423.439,660.981,635.895,984.825,570.330,853.250,414.465,694.757,59.538
438.306,1195.308,1029.922,379.867,787.135,645.127,582.667,470.117,500.764,724.594,597.169,1279.257,420.456,716.346,613.942,995.745,593.751,809.975,493.512,698.629,58.325
425.934,1158.813,988.908,399.506,783.157,661.400,520.640,497.362,534.593,736.881,599.931,1327.118,384.342,754.240,608.073,997.220,592.692,794.975,439.372,695.008,59.088
445.754,1197.289,1018.194,381.867,782.798,731.255,592.847,463.128,471.914,787.332,591.019,1320.818,398.044,738.981,611.435,994.235,582.562,833.075,512.233,708.146,59.995
452.339,1215.066,998.341,386.672,755.921,631.509,565.225,477.511,524.693,766.401,578.281,1276.684,400.193,711.279,590.351,951.725,560.162,786.675,473.279,689.595,57.982
439.585,1212.308,1008.385,379.389,835.247,636.836,552.838,485.681,479.271,760.005,565.294,1289.203,402.000,734.885,609.738,1022.125,595.454,845.675,461.535,700.813,60.620
432.306,1213.454,1013.592,372.015,813.820,601.800,524.811,467.691,486.700,739.262,575.781,1282.936,420.351,707.740,565.712,1014.440,553.168,865.175,422.349,688.058,61.584
447.158,1157.963,1003.529,377.563,808.101,700.400,574.027,480.702,514.707,709.119,603.962,1300.230,428.132,745.808,591.660,1000.070,537.119,852.500,433.628,698.230,58.792
446.770,1188.011,980.903,373.247,767.854,629.636,522.495,501.000,499.129,736.000,557.506,1261.850,376.596,755.019,547.974,958.850,545.946,842.400,419.721,679.522,59.045
415.322,1190.275,972.299,369.901,788.180,648.491,519.802,491.521,533.264,703.980,556.381,1262.684,433.360,739.260,621.555,958.710,530.924,812.750,442.535,683.747,57.757
433.738,1164.590,986.952,363.892,746.146,624.855,527.153,498.234,480.614,723.327,565.188,1270.182,433.772,709.798,597.168,975.445,536.968,764.150,425.140,675.122,57.757
436.579,1197.260,983.164,356.566,704.292,681.927,577.387,496.947,509.214,724.297,603.362,1322.936,431.728,739.144,577.853,992.760,566.876,822.600,404.163,691.003,59.978
408.743,1211.465,995.781,385.883,776.483,613.818,553.180,477.649,520.321,743.441,551.706,1329.225,486.816,736.913,612.366,994.790,526.665,803.450,435.930,692.875,60.466
429.842,1184.366,991.282,376.018,792.157,632.000,557.108,481.543,519.057,734.054,595.994,1277.305,452.982,746.894,569.314,950.790,541.659,785.775,398.837,685.104,58.104
424.175,1142.952,972.251,356.244,744.213,614.236,529.027,467.245,484.500,683.911,578.431,1283.824,475.158,699.837,631.173,926.575,542.103,731.025,435.721,669.611,56.304
423.896,1227.505,1002.010,392.181,760.573,649.673,555.459,481.532,518.443,729.673,550.388,1286.433,487.947,706.240,604.178,982.385,573.092,920.875,404.070,697.713,60.049
454.792,1169.619,1013.251,381.735,746.034,698.364,566.135,468.468,478.636,726.564,566.144,1302.920,520.061,711.375,647.073,932.310,563.762,708.125,388.465,686.518,57.327
419.721,1210.355,1012.007,378.973,752.045,631.982,576.802,489.872,509.943,713.045,544.487,1364.225,557.754,675.808,626.639,971.885,535.795,776.050,397.047,691.812,60.724
439.055,1209.161,1020.835,381.373,764.640,643.727,550.775,490.064,538.129,702.450,536.456,1326.390,501.254,657.125,673.869,922.695,529.995,811.075,396.047,689.217,59.402
440.907,1198.462,1010.341,384.726,758.517,656.673,578.973,496.957,512.529,729.208,563.631,1340.749,574.193,595.596,631.497,927.890,533.059,736.625,404.093,688.138,58.492
434.825,1184.018,989.038,383.352,741.067,599.418,555.658,526.766,485.921,732.777,542.638,1251.449,613.816,637.327,618.209,936.175,518.108,810.250,358.512,679.964,56.560
435.470,1178.480,998.439,387.136,730.461,605.036,551.387,512.926,534.343,782.109,605.181,1284.947,587.018,618.183,628.806,928.210,529.989,837.850,365.953,689.575,56.985
453.087,1187.901,976.259,377.352,756.753,587.655,543.919,510.734,496.879,770.564,565.388,1309.733,656.614,631.904,635.948,919.795,534.859,809.275,362.698,688.806,57.682
459.393,1186.264,993.283,423.886,758.573,647.382,558.964,459.000,458.600,774.876,568.794,1314.155,650.500,619.221,645.073,910.010,551.297,801.875,413.977,694.480,56.902
408.055,1157.747,973.986,438.837,690.438,667.655,537.793,487.809,493.064,745.480,614.844,1305.658,670.254,611.750,636.759,930.885,552.546,856.650,382.186,692.758,56.238
416.650,1164.073,989.726,437.289,778.135,687.818,564.018,501.000,515.486,731.421,559.950,1296.406,663.298,613.317,644.131,892.705,525.476,895.300,404.279,698.973,55.910
431.098,1215.542,1002.958,508.166,719.157,611.709,550.748,508.298,469.686,649.470,597.400,1307.754,678.149,579.298,679.094,922.235,520.649,828.425,376.977,692.464,57.321
419.350,1173.630,979.346,563.151,709.067,582.636,521.234,508.777,488.679,646.941,571.775,1310.695,657.982,581.548,720.911,889.875,511.422,808.950,383.860,685.780,55.573
428.672,1171.755,960.765,606.283,700.360,604.345,555.423,473.787,481.864,629.000,567.212,1366.150,660.728,620.154,766.377,903.865,524.265,914.950,410.767,702.459,57.238
416.388,1237.282,982.639,650.693,728.112,578.945,543.991,499.426,484.929,631.743,546.050,1247.011,590.316,557.125,720.236,841.865,533.195,751.925,400.837,681.195,54.482
425.995,1163.337,971.149,666.322,714.719,612.291,550.955,457.968,478.043,643.931,552.906,1290.326,609.746,570.606,767.435,853.665,532.595,857.400,385.814,689.747,54.651
413.077,1186.429,961.080,672.437,691.101,622.418,530.658,481.160,489.871,644.886,603.581,1276.620,626.474,610.471,773.901,855.045,541.616,808.725,477.116,698.246,52.340
442.169,1181.857,965.073,678.828,726.112,599.455,514.000,468.521,474.779,643.252,560.425,1276.898,560.965,590.548,784.162,882.145,517.832,877.300,395.372,691.563,55.256
417.885,1205.234,967.390,656.627,767.775,622.236,552.703,471.957,494.386,655.946,561.987,1301.663,519.895,607.788,828.351,855.215,497.195,825.450,371.605,693.752,56.767
405.880,1195.619,948.594,665.602,731.618,640.727,522.306,454.574,480.643,639.168,574.981,1285.107,512.325,563.394,821.853,862.225,525.259,719.075,427.581,682.975,55.097
435.940,1154.718,934.805,650.756,695.888,578.982,513.117,427.894,469.350,621.347,554.781,1268.722,514.254,590.404,834.848,787.520,493.514,935.825,427.535,678.431,55.140
395.885,1192.095,931.774,636.810,745.213,537.327,501.550,476.574,501.579,632.446,604.869,1258.337,485.579,577.298,827.670,793.775,518.292,949.475,433.302,684.203,55.766
399.262,1209.663,935.222,641.654,715.787,543.836,527.207,451.436,468.879,628.381,579.550,1306.198,462.632,569.471,835.288,775.225,526.773,806.800,474.512,676.725,56.319
430.454,1186.183,940.603,612.178,679.292,582.745,538.658,485.755,497.400,616.594,583.194,1260.225,425.132,561.846,795.880,805.210,480.432,878.050,506.000,677.149,54.156
415.251,1192.418,905.870,621.660,678.180,586.473,534.072,400.723,455.857,600.817,556.275,1275.684,395.105,560.933,767.958,733.375,490.486,921.450,466.512,661.005,56.702
413.317,1128.641,918.614,606.973,690.640,634.655,500.685,447.223,473.693,610.302,576.825,1222.305,415.895,557.663,790.874,726.455,475.492,812.300,512.488,658.686,51.387
422.350,1190.630,925.723,612.898,705.360,629.582,504.306,424.606,492.779,624.262,587.256,1212.727,378.719,556.404,789.665,748.950,508.395,916.750,528.884,671.592,53.974
417.989,1132.447,892.647,595.051,699.674,620.945,514.450,471.766,472.607,616.371,548.656,1198.000,379.105,572.500,788.110,743.900,500.827,866.800,496.930,659.409,51.120
384.055,1146.487,901.070,591.352,601.517,552.055,504.207,468.511,476.071,596.099,547.663,1227.872,361.553,590.471,774.424,708.375,506.114,905.275,479.140,648.543,53.882
433.781,1193.549,893.920,582.503,662.180,616.109,509.595,433.319,464.243,583.515,544.900,1160.080,339.105,576.298,752.812,697.105,471.114,865.500,449.860,643.657,53.076
382.803,1136.762,901.198,588.666,660.146,583.727,548.829,431.617,424.264,597.277,551.350,1164.615,379.526,557.240,717.366,661.600,473.286,901.650,424.256,636.115,52.479
413.923,1178.542,888.235,566.494,653.966,586.873,521.396,421.181,435.771,634.946,563.675,1146.171,396.798,594.750,732.649,651.445,469.432,832.425,458.814,639.341,51.184
387.743,1214.484,874.508,542.982,626.000,509.836,538.009,439.394,454.893,616.262,529.319,1151.722,365.132,524.712,742.251,645.850,491.670,835.000,470.674,629.497,53.174
412.525,1180.659,894.100,543.145,687.787,617.036,534.613,417.106,469.707,620.149,555.763,1153.219,365.263,525.721,699.084,628.865,488.211,790.175,449.837,633.314,51.422
392.721,1186.641,907.100,525.256,659.371,605.836,508.766,430.543,470.679,598.045,577.981,1071.866,382.825,577.606,724.037,641.295,511.465,834.625,440.651,634.069,49.888
397.601,1174.681,888.847,532.136,639.281,590.818,508.784,451.096,438.743,593.629,535.712,1079.984,370.237,545.692,703.162,623.815,477.805,879.725,415.651,623.547,50.906
424.563,1176.000,884.432,519.952,664.213,579.800,536.387,434.170,478.593,605.733,549.156,1073.545,361.781,547.981,676.518,652.565,502.843,805.700,417.581,625.869,49.033
414.639,1176.982,871.828,513.889,647.742,589.218,506.018,448.819,463.386,584.782,534.112,1048.578,379.447,526.635,635.288,585.690,476.011,933.650,461.767,620.973,49.932
393.514,1149.366,861.608,485.654,635.596,583.109,496.694,394.457,455.521,623.886,531.781,1012.086,391.158,557.519,624.251,583.895,464.746,773.150,414.419,601.706,47.230
429.557,1180.088,862.830,482.018,646.685,517.127,468.342,412.606,444.564,591.079,525.913,1001.979,381.895,532.865,649.466,604.150,474.584,811.625,388.651,600.317,48.839
410.158,1187.308,878.197,484.102,640.831,607.855,481.937,435.074,458.979,595.713,574.856,940.118,401.395,523.279,569.340,589.325,485.778,900.575,378.279,607.532,48.488
410.945,1146.846,868.032,466.867,669.045,546.164,503.045,459.947,442.000,601.401,509.581,984.171,369.614,497.250,630.005,625.530,498.632,867.300,384.698,604.267,48.085
397.907,1176.982,871.816,451.708,680.247,605.018,477.649,445.489,465.029,597.693,526.775,924.775,400.807,515.990,583.387,624.510,483.503,832.025,338.930,600.013,47.868
400.639,1112.799,833.271,430.530,658.708,564.164,498.342,405.468,454.643,560.723,514.881,928.064,400.956,525.385,581.890,607.845,482.762,827.900,352.093,586.372,45.443
382.109,1133.505,851.795,426.961,685.753,547.364,524.234,441.319,457.507,595.673,549.456,923.011,412.263,524.442,557.461,601.905,471.449,820.925,394.721,594.834,45.380
390.339,1194.615,831.401,411.774,634.079,542.545,515.351,446.447,458.064,602.406,511.281,861.053,423.000,508.096,550.257,630.405,488.741,800.875,347.419,586.745,46.311
410.563,1137.315,831.861,397.316,639.393,516.473,450.216,426.457,462.436,592.658,529.688,833.390,386.079,485.317,562.990,653.450,463.692,781.150,361.140,574.820,44.611
397.541,1164.879,823.660,390.211,593.966,530.891,478.000,395.181,451.979,595.847,544.850,826.396,397.184,522.837,552.450,671.880,476.216,868.025,351.930,580.733,46.725
399.929,1186.289,802.308,361.343,596.034,529.582,472.180,432.372,454.879,569.876,507.675,777.893,382.061,497.827,556.089,694.950,447.476,852.375,375.395,573.502,46.666
394.836,1123.941,806.833,369.943,630.449,513.436,467.550,434.436,455.293,593.005,559.362,778.914,416.535,520.894,574.314,752.490,466.865,786.400,340.558,578.213,43.875
389.568,1159.227,800.535,378.003,637.236,511.927,458.910,407.777,458.986,605.079,537.525,766.984,409.500,493.971,585.911,743.075,464.941,776.550,348.140,575.465,45.086
403.235,1172.824,784.094,361.241,613.966,497.855,488.676,388.372,460.293,593.218,532.569,752.701,398.272,502.231,564.990,806.925,461.162,809.250,317.558,574.181,47.000
396.738,1191.073,777.950,377.750,594.921,520.091,482.378,392.138,462.507,633.446,544.006,755.102,417.009,508.385,552.602,911.425,463.724,806.075,351.488,586.253,48.316
388.634,1140.092,770.627,354.114,605.719,484.873,490.297,455.766,454.136,639.619,557.200,790.102,415.167,528.673,557.272,967.365,473.395,763.800,382.372,590.485,46.999
385.339,1143.168,734.307,360.506,589.112,460.291,452.387,426.468,487.400,580.411,582.087,744.963,407.553,518.087,561.702,1095.320,471.643,770.650,337.837,584.696,50.561
388.377,1164.927,716.890,347.961,574.449,522.800,483.063,447.032,446.514,573.450,548.456,743.428,430.570,486.481,532.649,1188.585,455.881,830.500,310.535,589.082,54.703
374.208,1105.410,685.172,354.027,587.146,541.673,452.658,416.160,457.821,572.139,530.594,722.471,398.491,474.942,509.487,1222.825,461.141,697.900,341.791,574.003,52.871
363.497,1134.432,701.826,354.250,579.034,523.291,514.126,443.830,430.500,629.693,570.850,751.086,427.789,526.538,567.393,1350.850,476.470,860.650,385.884,610.105,58.387
398.923,1156.919,699.442,358.991,537.798,505.509,517.243,409.819,471.371,613.045,584.875,759.428,413.675,474.125,539.262,1330.210,459.330,777.850,327.488,596.595,58.363
403.661,1139.619,662.895,359.620,539.326,526.418,470.288,455.713,482.536,582.401,532.388,745.957,400.360,494.337,517.937,1304.640,461.303,779.800,312.070,587.961,56.788
414.563,1150.824,657.291,354.485,595.034,472.382,513.622,416.404,476.414,637.807,563.844,791.909,432.105,519.442,559.346,1395.350,461.686,805.300,333.116,607.943,60.329
430.738,1178.458,650.929,351.873,603.416,482.309,504.550,406.351,475.464,600.876,558.119,767.326,424.825,477.481,550.168,1308.715,438.962,779.300,351.605,596.919,57.732
388.973,1195.692,637.781,359.503,540.213,497.473,508.892,413.415,493.143,596.134,573.525,747.979,414.921,476.346,520.120,1243.425,434.157,749.300,298.814,583.674,56.570
390.721,1152.007,619.384,360.479,571.270,493.891,510.982,453.064,500.929,582.619,565.263,750.326,383.746,504.115,539.105,1277.420,439.784,717.750,370.767,588.612,54.948
399.492,1166.773,603.637,353.199,564.449,519.164,515.586,423.500,481.393,601.376,575.181,745.674,406.263,494.606,561.079,1218.450,445.881,705.950,381.209,587.519,53.074
396.180,1165.106,611.367,358.545,527.607,484.473,504.072,429.234,477.943,598.119,553.038,739.064,414.553,487.000,533.445,1219.275,438.189,680.550,324.256,575.896,53.815
393.503,1144.612,599.887,346.997,613.629,521.382,535.090,407.447,471.514,610.153,535.175,802.781,401.491,466.404,538.613,1221.985,433.903,759.775,367.488,587.991,54.319
387.940,1186.297,592.035,353.569,557.292,494.127,493.604,437.149,447.929,576.371,557.638,783.267,409.614,489.154,531.560,1139.040,437.146,725.000,360.302,576.791,52.436
392.246,1149.769,585.528,351.078,608.685,549.818,526.712,424.255,491.436,591.574,553.931,754.380,431.386,490.865,527.545,1156.615,454.611,649.525,386.419,582.967,50.024
411.596,1165.154,581.554,353.078,591.270,501.600,523.387,423.245,474.114,586.767,569.331,772.567,436.193,447.625,512.241,1142.775,448.811,706.150,373.070,580.028,51.034
392.656,1166.864,580.101,364.217,587.640,535.782,526.910,448.915,469.479,586.252,548.550,848.278,410.377,469.740,539.450,1161.225,434.178,728.975,319.372,585.209,53.274
418.393,1182.762,576.408,361.714,623.685,500.891,516.937,424.968,458.164,576.926,543.350,842.642,487.886,471.942,513.723,1133.425,443.368,680.900,310.651,582.565,52.383
406.940,1165.022,573.228,364.642,595.933,506.255,527.766,431.053,434.436,570.970,531.737,829.658,496.421,424.692,522.094,1096.550,441.384,717.375,330.884,577.213,50.932
388.164,1166.733,579.023,359.250,532.247,537.345,516.532,458.181,454.886,599.470,535.112,813.663,522.061,431.865,530.445,1081.705,435.784,655.400,349.581,576.181,49.490
379.366,1186.015,569.881,344.696,497.483,513.745,531.171,435.064,481.507,593.233,562.975,888.781,527.070,424.712,542.937,1048.345,484.389,642.675,329.558,578.084,50.659
391.104,1162.608,571.376,362.512,525.562,509.709,509.171,441.894,451.621,605.797,507.756,906.011,575.132,463.894,531.534,1072.885,443.632,641.575,329.814,579.136,50.671
393.197,1158.110,578.783,345.880,501.697,561.145,465.802,409.457,445.493,554.252,553.081,845.059,595.404,455.740,501.277,1111.795,435.395,646.025,317.256,572.360,51.572
393.743,1144.026,573.211,360.163,505.360,537.382,502.333,429.787,427.743,573.426,559.288,852.118,623.246,462.798,530.115,1054.605,424.432,697.525,324.744,577.687,49.409
365.230,1180.597,574.494,335.274,474.494,524.073,488.216,423.521,431.293,570.663,516.237,858.471,585.851,463.615,514.607,1072.115,429.281,577.025,350.419,565.025,51.271
372.339,1116.575,557.514,342.533,467.022,509.145,488.550,428.319,442.221,548.886,555.962,899.128,600.316,457.202,561.058,1045.005,425.951,609.025,297.023,564.409,49.696
397.197,1133.018,568.425,357.849,492.348,528.127,453.550,433.340,438.329,571.559,509.806,901.679,585.140,448.135,531.183,999.325,423.924,551.700,328.302,560.681,48.301
354.923,1152.341,569.817,353.979,514.000,523.855,493.441,423.489,405.779,556.782,531.888,878.765,628.816,436.337,523.298,988.240,419.751,601.775,343.907,563.220,48.832
399.503,1168.077,551.874,350.340,509.146,541.436,468.739,450.989,445.050,559.718,563.456,938.321,655.044,450.019,538.675,1016.010,437.519,596.150,358.233,578.858,49.898
370.492,1174.601,577.157,362.009,466.730,596.491,493.099,424.117,445.236,592.396,544.969,1005.727,623.219,461.673,551.314,967.870,401.800,579.700,332.837,577.444,51.314
365.902,1154.509,558.430,360.584,455.854,612.673,490.063,444.723,407.050,578.351,526.962,990.144,613.518,455.750,571.571,933.260,458.632,561.200,341.116,572.647,49.397
367.071,1182.919,561.184,348.889,516.472,512.291,556.757,402.606,429.486,555.386,526.337,1002.364,622.132,466.346,569.314,910.365,418.481,531.700,313.860,568.103,50.709
371.716,1153.674,574.153,366.931,508.034,550.327,510.568,393.447,435.221,550.045,545.962,1021.160,593.307,449.788,675.921,933.850,435.897,625.825,318.279,579.690,50.596
385.590,1174.190,564.070,351.328,500.539,565.582,487.613,440.926,440.257,572.124,517.150,1062.957,529.298,467.788,664.356,888.820,431.735,601.425,304.977,576.354,51.301
376.601,1142.026,561.396,361.795,532.708,549.200,485.901,438.149,404.671,545.213,528.781,1069.011,526.219,439.538,672.665,879.770,455.638,597.375,326.953,573.348,50.238
381.552,1114.890,542.899,349.057,488.674,557.436,461.018,419.734,402.271,586.228,523.906,1089.289,506.553,429.308,656.094,873.090,439.714,693.175,361.721,572.453,50.534
374.672,1185.590,571.293,354.720,464.640,496.673,469.658,391.309,452.279,576.787,521.750,1158.759,490.518,447.375,683.272,832.605,427.070,755.025,395.674,581.561,54.454
348.415,1123.733,559.075,347.196,517.596,527.091,475.604,424.564,425.357,555.550,537.944,1279.160,465.632,432.548,678.005,833.885,437.816,786.000,384.093,586.277,56.928
382.612,1153.890,572.622,351.295,476.517,487.164,453.847,427.532,440.729,558.619,509.837,1353.738,415.018,451.808,673.953,808.405,443.330,739.675,479.070,588.403,59.085
396.727,1163.824,571.444,363.328,486.225,511.636,449.288,456.681,440.521,549.891,515.044,1471.209,383.219,468.731,652.743,804.225,436.249,733.750,415.628,593.177,63.611
392.650,1122.436,566.440,346.313,486.022,470.055,449.838,436.330,447.843,595.054,567.575,1618.535,381.044,434.971,681.508,802.230,429.211,788.600,450.558,603.538,69.262
368.689,1103.974,557.556,358.404,472.169,471.345,444.604,450.840,430.443,577.168,555.175,1694.380,375.219,455.423,632.927,714.975,442.530,792.950,455.116,597.573,71.481
384.803,1138.927,563.472,349.473,471.169,455.200,448.856,444.181,435.871,566.832,559.150,1814.727,351.167,436.260,649.665,715.810,439.838,707.850,509.605,602.255,77.007
356.918,1155.744,572.547,364.886,497.618,491.527,446.865,406.064,439.471,574.896,553.456,1781.235,344.825,434.106,603.126,702.495,420.773,743.575,478.814,598.365,76.301
367.934,1097.806,583.356,355.521,499.798,494.545,465.874,444.404,426.507,580.337,542.494,1871.305,361.763,465.567,621.010,703.310,428.914,726.050,488.070,606.556,78.382
375.590,1152.623,573.741,361.337,513.551,480.255,466.955,427.947,454.364,574.421,548.663,1908.679,336.263,458.192,631.455,671.190,419.784,790.225,441.140,609.809,81.663
369.978,1133.147,564.050,353.982,485.854,463.818,440.541,414.170,434.186,583.733,531.200,1766.861,316.439,447.615,618.639,633.810,407.059,816.100,446.070,590.908,76.193
