0059-0047,0036-0041,0036-0055,0020-0009,0038-0115,0052-0095,0075-0096,0103-0061,0102-0035,0089-0037,0063-0028,0035-0012,0075-0069,0034-0017,Average,Err
719.269,696.188,858.730,1779.952,624.078,1855.009,973.692,895.646,838.929,929.916,1389.548,767.706,818.375,895.143,1003.013,100.096
719.570,736.492,883.242,1727.133,609.413,1855.849,946.929,904.634,824.682,989.554,1422.585,798.081,819.147,864.143,1007.247,98.146
708.119,702.288,837.902,1751.429,642.347,1848.472,941.942,916.073,823.529,988.663,1418.297,782.699,754.529,832.629,996.351,100.115
712.923,679.010,822.787,1733.457,586.653,1788.151,936.372,928.232,750.400,957.855,1394.433,771.603,803.132,808.286,976.664,98.347
708.925,700.097,862.504,1675.943,580.066,1750.368,930.942,949.024,817.482,959.795,1443.936,780.110,810.809,902.057,990.861,93.727
711.857,716.880,851.045,1715.010,603.413,1789.802,959.109,975.049,839.224,990.458,1438.603,776.449,796.037,861.571,1001.750,96.070
719.293,680.162,850.410,1690.257,617.323,1755.340,989.801,956.012,799.412,952.446,1412.706,817.007,773.691,923.200,995.504,93.189
712.945,713.935,820.611,1765.848,590.198,1672.604,930.917,910.963,768.612,1015.349,1513.764,761.301,817.706,898.600,992.382,96.716
724.588,693.518,853.070,1725.686,626.000,1723.953,998.827,925.415,774.212,940.590,1421.027,811.485,794.426,790.657,985.961,94.171
709.925,713.958,847.311,1684.400,560.311,1629.255,940.026,942.963,795.506,1004.988,1458.845,756.390,820.978,804.057,976.351,91.142
738.513,653.317,852.320,1701.495,589.210,1579.811,978.224,986.244,750.000,1024.855,1398.915,768.184,806.743,811.514,974.239,88.860
718.586,684.104,844.906,1670.095,607.772,1583.142,919.692,943.402,825.365,1050.157,1425.042,761.449,824.375,840.629,978.480,86.778
712.081,682.932,821.877,1723.333,583.287,1537.415,955.891,982.793,835.718,1012.880,1409.833,743.566,811.250,815.314,973.441,88.173
720.998,692.006,833.045,1659.267,582.431,1460.472,916.346,964.317,813.471,980.566,1378.500,763.441,820.640,864.629,960.723,81.227
694.425,702.984,833.250,1686.076,586.659,1398.509,927.724,950.439,811.529,1012.976,1341.203,735.419,824.081,850.229,953.965,80.282
720.579,716.770,820.107,1704.990,583.479,1349.057,962.955,945.561,796.012,981.072,1362.458,763.610,749.301,868.371,951.737,80.310
736.815,715.417,826.734,1693.667,596.449,1354.057,906.737,941.073,799.071,967.494,1411.515,798.007,782.794,843.571,955.243,80.083
721.725,703.660,841.426,1756.105,589.790,1340.160,942.038,946.366,837.365,934.783,1363.097,767.331,785.066,816.057,953.212,82.015
700.117,730.631,848.684,1777.562,606.108,1318.189,963.558,929.524,828.776,970.530,1384.852,770.191,768.324,843.971,960.073,82.669
714.359,709.725,827.127,1722.486,615.353,1308.358,951.917,949.244,791.376,903.000,1308.624,813.353,789.882,876.200,948.643,77.302
701.238,711.385,817.816,1710.914,597.156,1243.066,983.936,934.012,853.906,933.892,1334.015,732.522,789.309,779.000,937.298,77.727
724.681,715.346,845.984,1810.457,621.222,1296.387,991.019,915.927,809.624,884.723,1312.933,785.294,773.699,783.229,947.895,82.363
689.154,673.803,797.557,1657.933,598.323,1263.943,901.436,873.488,746.988,922.542,1247.842,799.147,779.485,816.629,912.019,74.206
711.452,707.537,806.266,1714.152,597.563,1280.368,925.077,865.390,754.224,854.651,1293.194,761.676,761.529,862.657,921.124,78.036
698.700,708.641,812.721,1665.467,588.623,1250.811,931.936,896.098,774.000,900.940,1278.242,775.926,796.103,833.143,922.239,74.039
706.678,679.702,829.000,1672.724,600.814,1292.868,895.167,910.476,773.812,956.807,1331.752,773.794,810.882,853.343,934.844,76.487
704.026,666.278,808.135,1610.676,599.311,1203.245,920.160,971.878,787.118,943.157,1303.376,775.044,805.919,709.143,914.819,72.478
722.278,703.887,856.881,1686.267,593.934,1307.736,928.962,883.963,819.141,977.807,1333.152,794.721,789.632,828.629,944.785,76.653
693.057,676.278,800.545,1742.648,585.599,1289.340,909.686,926.463,750.965,930.398,1298.939,758.397,802.706,870.429,931.104,80.280
722.469,689.702,825.020,1636.133,597.551,1330.500,925.250,915.171,809.941,849.398,1315.473,773.301,809.632,783.143,927.335,75.310
704.747,690.184,781.184,1713.248,593.132,1365.151,921.032,870.951,777.847,897.229,1315.706,773.596,758.765,841.086,928.847,80.968
698.262,674.087,810.980,1645.857,557.443,1273.689,925.840,915.256,780.976,858.157,1284.012,746.971,808.860,763.400,910.271,75.800
701.645,701.311,806.107,1590.571,615.138,1296.585,939.647,902.317,792.718,956.373,1302.330,718.926,772.132,783.514,919.951,72.781
708.938,668.042,833.914,1631.657,621.856,1281.368,929.295,884.476,776.024,845.530,1288.658,715.949,807.743,695.600,906.361,75.149
695.791,684.521,796.111,1721.943,576.437,1346.962,911.122,905.085,693.318,906.506,1264.615,745.860,781.199,788.543,915.572,81.496
722.139,706.401,828.672,1640.295,594.479,1370.991,932.038,920.622,746.482,923.482,1290.173,782.213,825.897,782.686,933.326,76.024
719.333,670.421,844.545,1725.190,617.162,1394.377,939.590,928.390,758.753,894.120,1320.339,754.985,808.191,854.971,945.026,81.313
705.141,680.706,806.898,1720.667,591.545,1393.783,907.603,911.244,707.929,853.687,1310.845,800.610,768.838,830.686,927.870,82.568
698.123,672.236,824.447,1686.543,562.395,1441.132,953.212,914.341,786.541,875.867,1290.291,781.882,827.588,820.886,938.249,81.365
707.597,696.728,842.160,1633.905,569.509,1421.557,918.321,929.805,733.094,938.988,1265.482,759.007,757.368,776.114,924.974,78.655
682.656,674.595,794.611,1636.305,597.180,1360.934,914.115,892.915,725.235,926.301,1336.730,764.096,760.949,827.143,920.983,78.721
701.590,673.744,801.672,1655.400,573.054,1392.792,952.737,878.841,763.282,927.518,1320.491,795.456,756.610,789.629,927.344,79.965
690.837,675.625,811.045,1648.048,596.287,1393.481,908.090,876.329,763.565,910.687,1309.052,816.632,768.390,775.057,924.509,78.750
700.051,653.249,796.352,1666.038,584.611,1475.236,896.372,840.427,789.035,900.265,1291.827,760.368,753.743,836.143,924.551,82.522
696.359,669.074,783.975,1567.438,564.024,1436.698,891.647,901.671,768.012,862.145,1351.400,738.963,785.118,743.429,911.425,79.513
708.412,667.615,807.135,1737.695,611.257,1512.302,944.840,905.963,744.635,943.566,1306.282,745.794,773.029,766.114,941.046,87.094
695.936,677.534,785.156,1700.752,575.964,1422.547,944.481,984.268,781.753,886.747,1262.176,797.779,794.441,767.971,934.108,81.464
709.733,671.764,773.266,1681.181,584.629,1475.377,902.763,905.220,778.671,892.036,1284.391,769.735,769.610,797.171,928.253,82.717
680.456,682.094,782.324,1766.848,579.892,1470.113,968.263,920.280,733.365,914.566,1330.133,773.706,766.059,788.857,939.783,88.370
691.286,684.864,779.471,1676.771,585.060,1439.877,894.590,851.573,726.894,922.241,1260.173,742.110,735.941,729.600,908.604,82.709
664.841,680.748,773.033,1667.133,596.940,1481.075,900.769,896.854,772.800,927.193,1297.164,760.625,757.066,767.571,924.558,83.333
692.425,691.874,800.627,1747.971,619.251,1484.255,934.256,941.439,749.118,953.651,1293.009,793.199,785.132,807.257,949.533,85.038
683.910,658.385,763.893,1731.933,566.659,1473.425,894.186,888.598,755.024,977.145,1323.406,773.360,731.640,756.914,927.034,87.967
685.295,661.702,801.988,1751.790,590.671,1542.217,887.904,846.024,741.094,925.133,1292.494,752.235,733.890,732.429,924.633,90.299
678.526,682.385,806.557,1729.914,579.844,1551.113,861.872,866.463,714.353,895.554,1313.867,734.757,799.478,774.914,927.829,89.526
688.445,646.013,780.094,1723.676,570.898,1590.642,914.968,866.585,733.141,867.590,1288.091,846.419,791.566,720.229,930.597,90.409
679.502,656.091,775.734,1713.133,563.784,1513.019,909.865,903.951,698.894,966.627,1311.255,843.213,762.949,848.800,939.058,87.218
658.952,686.175,775.439,1728.238,557.982,1468.632,896.199,870.720,695.224,829.000,1336.203,800.412,764.169,827.629,921.069,87.806
677.348,646.265,756.885,1623.514,571.862,1463.302,898.038,844.720,734.682,889.819,1236.939,767.529,740.596,750.314,900.130,81.199
685.612,684.036,804.635,1712.571,582.593,1566.132,891.994,921.695,790.765,905.157,1316.688,804.419,763.971,843.371,948.117,87.219
693.377,707.861,816.410,1727.067,602.683,1509.453,879.917,889.293,728.859,904.916,1317.542,797.074,763.574,729.857,933.420,86.813
694.363,667.964,799.098,1753.657,578.497,1481.208,897.872,869.244,744.941,857.157,1264.394,785.360,766.316,782.943,924.501,86.665
674.480,649.887,772.525,1712.181,571.970,1475.481,889.417,852.841,739.471,846.012,1273.900,746.235,752.015,707.029,904.532,86.938
705.174,656.502,769.225,1677.648,575.293,1507.226,906.051,892.354,733.706,856.759,1307.788,761.456,801.456,750.314,921.497,85.535
686.511,673.806,766.615,1653.790,588.964,1495.943,883.577,852.207,707.824,840.084,1244.712,740.956,769.618,776.086,905.764,83.106
670.705,685.453,784.721,1629.343,557.108,1475.321,881.179,901.366,678.094,832.265,1230.461,750.360,791.397,745.000,900.912,81.878
709.335,691.754,799.619,1698.324,617.180,1561.896,916.308,940.305,745.494,893.831,1265.742,754.971,777.257,752.457,937.462,85.803
693.553,658.757,764.852,1690.724,584.419,1516.283,902.955,875.366,760.541,862.735,1256.303,786.882,738.294,727.714,915.670,85.634
688.141,676.773,789.561,1702.610,554.916,1466.925,896.590,871.756,752.224,824.699,1286.833,815.088,723.184,846.514,921.130,84.655
679.806,657.392,780.484,1705.962,568.587,1505.708,901.513,906.159,710.529,929.916,1274.242,772.169,753.250,792.257,924.141,86.489
695.639,666.880,777.266,1695.914,557.449,1513.868,890.397,860.951,663.706,863.012,1272.688,721.522,788.971,889.714,918.427,86.781
681.819,665.948,781.529,1708.600,586.802,1590.858,917.071,878.463,773.200,836.313,1279.061,761.235,755.463,851.429,933.414,88.557
672.597,672.434,755.803,1666.867,541.760,1527.670,893.186,834.805,724.847,885.422,1302.376,752.412,776.382,787.457,913.858,86.862
701.126,685.249,794.529,1661.724,580.006,1494.953,895.468,860.183,705.400,815.759,1298.742,766.272,791.382,830.971,920.126,83.536
679.189,674.654,790.816,1763.552,567.240,1467.358,891.006,814.537,733.565,840.988,1279.524,809.971,774.125,688.829,912.525,88.605
687.815,683.152,779.996,1654.105,562.683,1447.547,857.936,855.354,716.035,792.675,1312.564,788.449,764.919,789.229,906.604,83.005
664.304,663.123,774.238,1690.905,548.048,1437.151,889.936,865.073,789.718,790.892,1296.179,741.978,767.868,777.343,906.911,84.653
689.066,651.951,759.283,1757.029,559.431,1403.519,860.859,860.988,737.235,858.108,1292.748,759.765,735.169,754.800,905.711,86.980
688.698,655.294,762.373,1757.829,535.126,1442.019,880.833,830.939,759.353,860.518,1284.021,750.081,763.456,758.629,909.226,88.067
660.698,679.780,745.287,1632.438,548.455,1360.028,885.429,817.695,680.741,866.012,1331.082,756.971,725.890,781.629,890.867,81.661
684.471,655.194,743.586,1611.029,564.647,1414.632,895.442,808.207,710.447,867.747,1355.464,751.118,806.493,786.800,903.948,81.756
670.214,644.411,765.537,1686.762,580.862,1402.330,867.250,814.012,743.271,770.566,1322.997,798.794,695.449,810.914,898.098,84.457
683.405,652.877,751.402,1677.905,547.713,1421.208,903.340,860.146,746.788,857.880,1339.752,727.882,750.897,765.057,906.161,85.139
698.456,664.460,750.664,1696.905,550.168,1416.708,892.731,865.488,740.894,876.904,1335.439,764.140,757.309,875.429,920.407,84.307
708.548,684.819,794.902,1693.524,572.790,1451.934,895.647,809.768,712.635,864.783,1318.627,769.301,759.287,711.143,910.551,85.300
676.196,659.903,777.266,1726.067,565.216,1382.594,926.045,849.866,741.376,823.771,1326.085,758.316,769.846,746.571,909.223,85.274
671.269,670.172,799.303,1761.133,582.317,1390.764,900.538,877.098,763.718,810.434,1302.385,786.596,746.044,834.971,921.196,85.181
693.555,676.285,739.861,1736.486,555.557,1480.934,922.590,878.744,723.576,876.145,1307.079,734.676,727.838,813.200,919.038,88.408
688.493,680.337,793.492,1728.610,565.725,1374.717,866.917,787.207,684.059,784.036,1246.888,771.051,733.743,863.457,897.766,83.537
676.610,675.744,784.258,1642.905,556.102,1381.085,907.622,895.463,727.271,828.518,1274.794,762.618,748.257,827.743,906.356,79.451
680.447,648.764,810.676,1689.305,574.401,1415.594,866.333,837.671,710.024,774.000,1249.206,763.721,763.897,808.000,899.431,82.643
680.762,655.599,770.672,1694.848,558.497,1414.094,913.019,869.244,643.824,863.590,1240.842,743.404,717.529,836.543,900.176,84.010
689.229,667.599,781.418,1696.314,555.593,1389.358,913.622,844.427,686.659,839.337,1225.091,773.360,755.581,807.514,901.793,81.699
683.024,674.333,770.734,1718.686,568.701,1332.868,890.763,887.720,669.282,883.651,1241.394,778.360,761.787,713.486,898.199,82.097
698.901,656.864,774.557,1715.381,589.988,1333.226,921.269,819.329,710.459,822.976,1266.491,776.610,751.875,782.000,901.423,81.382
675.844,677.343,745.701,1803.800,561.976,1331.245,893.558,818.415,714.529,810.410,1267.121,796.235,756.824,803.686,904.049,86.453
662.383,674.104,727.762,1725.924,525.713,1256.245,877.244,846.817,719.788,829.627,1241.918,722.735,709.051,712.629,873.710,82.601
684.026,682.434,759.148,1673.000,591.066,1315.708,915.141,842.878,701.906,881.880,1319.997,732.890,733.059,841.086,905.301,80.113
667.496,663.647,738.041,1744.676,550.419,1327.915,885.596,820.976,610.659,761.229,1204.339,721.265,706.434,639.743,860.174,86.660
667.361,653.379,753.779,1613.038,521.162,1306.745,894.154,801.610,684.682,818.048,1231.082,735.287,722.904,706.514,864.982,78.405
669.689,644.427,730.816,1725.790,543.204,1324.038,851.199,850.573,680.129,763.566,1222.858,701.360,734.125,726.029,869.129,84.393
684.278,662.356,754.799,1668.105,571.689,1292.991,844.000,814.732,651.694,808.217,1261.215,708.493,728.985,728.314,869.990,80.498
693.692,643.311,734.762,1673.029,556.413,1359.868,904.256,813.134,699.682,775.663,1241.912,708.059,717.897,764.257,877.567,82.199
678.767,640.828,747.779,1653.676,533.371,1347.717,916.763,821.024,697.318,736.542,1245.527,742.162,752.684,716.600,873.626,81.641
681.599,645.440,748.369,1668.562,566.892,1333.160,917.686,851.817,690.659,816.783,1269.379,704.044,722.625,775.257,885.162,81.345
680.654,690.136,747.914,1676.657,547.605,1346.198,915.064,806.744,699.824,840.867,1250.339,761.831,754.022,765.314,891.655,80.640
671.366,651.045,711.344,1626.457,529.665,1326.104,868.538,820.841,679.847,798.036,1228.309,692.853,757.000,763.943,866.096,79.410
685.456,638.010,751.783,1675.486,558.808,1361.500,892.032,827.756,764.918,861.614,1288.688,733.368,754.985,751.857,896.161,81.879
684.877,654.479,759.590,1761.181,548.832,1400.245,878.506,817.915,672.400,824.434,1235.373,750.478,753.074,785.543,894.780,86.759
699.000,660.816,739.414,1738.248,560.695,1288.764,890.295,818.780,675.800,807.373,1260.897,751.147,755.485,814.229,890.067,82.596
671.769,639.353,719.512,1722.743,516.335,1317.189,833.494,819.720,720.553,775.627,1190.824,757.368,724.684,775.629,870.343,82.934
651.337,620.861,704.516,1704.152,546.892,1283.925,842.372,813.524,686.106,785.699,1154.648,747.000,721.257,674.714,852.643,81.625
678.540,647.835,744.627,1709.638,527.210,1275.670,865.365,796.988,667.906,765.651,1172.464,709.051,736.603,721.571,858.508,81.480
688.454,671.443,719.902,1744.152,551.760,1364.849,863.045,812.122,623.424,748.976,1210.118,729.816,774.574,753.829,875.462,85.761
695.689,667.793,699.906,1701.476,539.701,1330.689,910.801,828.146,700.094,741.554,1235.600,729.382,749.691,766.686,878.372,82.662
690.093,676.320,705.967,1741.590,566.431,1387.708,890.449,797.037,676.412,795.831,1221.958,768.118,759.831,735.029,886.627,85.299
662.086,647.961,720.275,1609.419,517.976,1318.604,827.814,785.037,676.588,755.723,1174.227,695.721,683.522,732.371,843.380,78.670
681.896,630.615,701.168,1652.067,531.916,1310.519,814.571,796.463,671.518,750.602,1214.185,701.699,755.478,624.286,845.499,81.915
680.868,660.702,655.877,1639.057,563.204,1362.000,863.551,827.963,685.600,817.506,1257.612,760.324,762.382,772.600,879.232,80.616
682.236,668.851,718.898,1608.181,548.251,1337.019,883.154,867.646,675.306,763.096,1242.439,744.640,737.757,765.657,874.509,78.152
679.681,658.958,703.004,1677.200,555.515,1344.679,847.128,803.329,637.682,771.482,1238.673,753.015,777.456,718.200,869.000,82.508
696.753,651.178,703.775,1692.381,558.826,1315.670,835.179,817.756,710.141,772.627,1251.764,705.250,740.051,665.857,865.515,82.914
688.835,668.537,702.951,1703.733,556.060,1333.274,852.622,852.902,659.482,785.952,1218.485,745.022,732.985,834.743,881.113,81.970
658.692,639.456,697.443,1619.105,560.539,1278.142,836.776,873.915,684.894,770.711,1197.436,697.551,710.544,695.571,851.484,77.733
673.744,640.945,719.201,1608.105,538.497,1296.717,828.667,818.793,660.659,747.663,1242.303,684.868,730.809,742.229,852.371,78.826
721.945,639.307,710.430,1618.762,550.425,1295.481,833.449,823.622,652.059,800.301,1253.570,726.809,736.206,734.686,864.075,78.363
689.641,655.243,719.459,1649.571,542.228,1327.538,869.583,773.622,680.224,788.337,1256.521,755.272,739.735,799.029,874.714,80.244
682.119,662.686,712.094,1738.010,534.383,1382.434,833.724,792.732,714.812,765.277,1223.691,702.471,755.059,724.200,873.121,86.358
683.965,662.398,697.783,1659.371,532.455,1294.679,882.731,826.390,704.412,840.169,1265.124,743.713,785.860,798.114,884.083,79.433
683.575,642.741,688.107,1587.600,552.988,1367.311,872.923,823.756,701.071,824.482,1259.176,744.522,755.221,829.543,880.930,78.094
680.872,658.893,692.496,1703.533,564.850,1310.292,874.692,836.024,683.541,796.831,1288.282,712.765,747.801,710.143,875.787,83.745
681.870,659.832,695.885,1638.676,540.383,1316.481,861.808,834.195,669.212,744.807,1292.885,718.529,747.199,722.429,866.014,81.581
640.295,638.026,646.730,1560.352,539.826,1298.396,826.987,796.512,628.965,746.458,1227.312,707.471,742.140,722.429,837.278,77.703
655.773,643.955,674.955,1613.400,530.323,1308.792,808.513,778.049,715.435,778.614,1251.052,709.574,725.103,737.400,852.210,79.705
673.885,633.094,694.361,1685.571,567.862,1354.953,834.571,796.756,660.365,796.819,1279.285,700.191,711.419,749.629,867.054,84.782
664.577,670.469,690.586,1639.095,537.275,1317.085,834.564,749.720,641.553,750.892,1256.403,726.846,742.088,722.314,853.105,81.515
665.115,669.686,691.779,1645.581,551.731,1365.877,822.667,770.988,689.471,736.506,1218.915,723.676,728.199,739.800,858.571,81.548
645.566,617.427,644.377,1538.210,556.108,1281.887,841.712,823.573,644.765,760.554,1215.573,711.007,730.338,709.457,837.182,75.604
673.214,661.647,706.857,1652.324,538.257,1327.132,844.462,814.841,667.165,735.265,1235.018,697.081,756.353,706.000,858.258,81.561
657.830,639.029,675.566,1638.695,527.611,1311.094,791.942,832.476,700.118,799.398,1224.124,740.971,733.360,766.686,859.921,79.865
638.606,646.825,706.984,1530.505,551.862,1291.425,811.718,798.049,684.376,718.723,1215.094,720.919,720.449,662.886,835.601,74.946
649.410,644.896,666.881,1576.448,550.371,1264.330,845.449,760.232,693.965,757.831,1243.891,737.581,734.676,665.457,842.244,76.939
681.557,651.447,695.074,1610.095,534.749,1224.387,858.583,732.000,662.529,780.024,1214.891,713.140,713.287,748.943,844.336,76.381
667.134,654.838,681.008,1658.533,559.383,1334.330,884.622,808.085,731.694,799.072,1256.770,709.007,733.706,722.629,871.487,81.473
709.896,634.411,676.910,1620.486,539.707,1304.019,866.045,798.451,672.329,772.470,1243.427,711.419,751.978,742.286,860.274,79.100
661.952,622.252,694.508,1669.495,535.096,1185.236,808.462,770.402,655.118,766.771,1246.370,710.809,775.022,753.343,846.774,79.501
673.844,636.262,652.963,1675.524,543.455,1233.387,862.667,785.780,723.624,789.711,1226.958,695.838,710.449,728.057,852.751,80.241
676.445,639.531,674.143,1634.429,546.527,1296.491,854.244,780.207,663.671,767.675,1224.000,768.324,739.721,783.114,860.609,78.899
669.749,647.874,655.357,1618.467,549.994,1253.887,863.288,796.805,673.576,749.337,1248.624,742.691,756.184,741.114,854.782,77.917
663.073,633.900,704.148,1618.057,556.210,1319.943,865.795,847.573,646.576,825.361,1271.385,725.824,725.757,792.829,871.174,79.784
686.163,637.424,652.217,1599.876,522.635,1244.953,828.628,739.134,674.929,740.361,1220.264,721.926,719.985,666.714,832.515,77.977
677.890,649.563,686.381,1577.419,561.814,1278.755,872.667,763.159,664.635,754.494,1236.882,704.301,753.316,705.057,849.024,76.444
693.934,644.013,646.439,1638.295,547.102,1283.764,856.385,772.463,647.800,761.723,1231.927,734.588,745.838,744.800,853.505,79.706
665.562,636.926,646.553,1560.743,550.120,1177.274,817.000,769.598,653.494,760.614,1201.870,727.676,723.257,705.600,828.306,73.062
674.264,644.981,683.508,1670.819,562.856,1246.783,859.237,741.829,651.647,766.169,1196.858,698.831,727.301,761.371,849.032,79.491
675.412,653.074,664.266,1665.410,577.180,1249.811,900.038,857.037,637.118,771.566,1187.139,713.125,676.860,778.686,857.623,79.012
672.048,648.058,680.963,1707.562,542.802,1353.075,901.827,771.439,655.835,753.000,1175.918,728.603,693.618,735.457,858.586,84.436
664.577,634.948,673.398,1673.743,553.503,1240.792,869.532,781.329,662.647,765.892,1242.997,690.757,766.603,735.914,854.045,80.743
653.544,659.314,669.971,1623.819,534.000,1345.755,862.276,752.829,641.341,696.084,1201.848,731.838,740.882,762.886,848.313,80.996
663.388,622.754,662.467,1660.219,531.000,1243.113,820.269,759.902,629.976,711.976,1159.712,706.485,724.346,767.400,833.072,79.731
664.811,621.227,652.709,1575.581,570.731,1225.509,858.192,762.024,612.341,737.904,1174.352,705.735,718.934,720.257,828.593,74.966
653.934,617.618,651.652,1584.343,558.150,1288.368,848.769,780.122,666.224,756.795,1140.233,679.581,738.956,769.629,838.169,75.790
655.890,641.301,700.828,1766.743,566.437,1323.009,871.276,764.378,628.153,737.157,1199.661,747.184,749.779,801.829,868.116,86.260
674.407,658.324,671.963,1695.314,541.545,1249.726,889.724,804.512,683.353,757.000,1176.321,729.176,695.809,832.743,861.423,79.928
673.557,648.214,693.885,1622.210,565.904,1226.585,809.865,841.110,621.541,783.458,1197.497,722.632,748.779,666.886,844.437,76.721
665.740,627.288,693.365,1702.695,571.012,1276.991,849.301,734.524,636.153,764.145,1243.367,695.941,745.184,746.314,853.716,83.354
674.031,637.282,672.602,1657.790,559.234,1292.340,819.160,789.963,681.871,754.133,1207.091,695.419,728.794,738.000,850.551,80.212
662.738,639.123,665.316,1672.590,555.455,1198.547,858.346,799.976,654.235,812.482,1194.888,733.699,761.022,655.057,847.391,78.868
671.443,625.819,642.287,1698.590,570.749,1250.642,861.314,750.902,651.918,738.747,1204.706,722.897,738.603,779.514,850.581,81.591
669.410,635.411,655.094,1607.590,569.425,1248.689,841.026,760.195,665.376,763.723,1185.345,708.963,734.382,743.543,842.012,76.067
670.447,656.233,658.615,1623.695,575.491,1242.811,865.449,754.000,626.635,751.627,1196.991,714.353,721.103,737.429,842.491,77.295
645.639,623.162,630.156,1671.295,539.563,1255.047,856.699,769.317,663.294,715.133,1186.315,675.559,697.081,738.000,833.304,81.806
670.482,623.644,655.988,1635.038,575.365,1240.198,889.885,794.549,637.424,758.807,1201.197,727.537,760.574,792.057,854.482,77.349
646.654,639.405,627.590,1655.600,539.030,1135.745,850.353,812.220,633.953,745.265,1143.806,668.434,721.779,759.200,827.074,76.871
678.927,649.362,641.742,1662.533,579.784,1248.811,871.340,820.695,638.588,784.735,1212.645,691.110,778.213,671.314,852.129,79.834
639.489,620.990,653.881,1684.467,555.144,1232.066,833.609,767.610,647.035,742.289,1194.794,695.625,769.699,743.914,841.472,80.930
647.031,639.146,634.910,1566.514,534.096,1250.783,851.269,810.585,633.871,753.843,1191.564,722.169,777.860,787.771,842.958,75.073
672.617,626.252,632.287,1635.971,548.743,1225.189,837.840,764.512,611.659,773.301,1203.967,695.147,751.404,720.629,835.680,78.934
652.883,624.337,643.004,1608.029,537.970,1209.245,860.795,810.902,659.753,706.446,1191.912,706.618,715.838,796.400,837.438,76.540
658.650,642.673,634.275,1662.771,552.240,1210.594,833.526,758.268,668.318,767.096,1177.273,680.956,771.728,702.257,837.187,78.744
656.685,613.466,625.066,1757.571,533.964,1260.283,891.897,806.659,617.318,747.036,1188.797,658.882,785.890,722.829,847.596,86.770
648.615,615.977,616.619,1636.848,537.281,1239.330,831.532,756.122,610.929,703.458,1180.579,673.993,754.044,723.743,823.505,80.231
627.822,622.728,637.734,1671.229,515.677,1237.528,844.686,791.207,608.388,680.289,1178.127,719.272,781.213,688.000,828.850,82.145
674.174,646.557,669.779,1650.181,553.120,1238.415,869.519,809.268,592.929,758.349,1207.321,711.632,734.971,694.114,843.595,79.680
653.106,637.916,637.746,1598.610,548.647,1254.745,866.301,825.902,642.282,733.976,1176.442,679.868,747.125,757.829,840.035,76.748
658.828,618.987,630.496,1697.857,545.425,1280.057,857.353,832.024,626.976,752.145,1186.827,697.544,692.735,718.914,842.584,83.672
653.313,607.854,617.143,1626.448,519.018,1198.604,853.519,750.878,604.200,735.518,1148.524,676.610,698.596,659.400,810.688,79.078
652.570,602.994,642.984,1518.743,545.461,1306.811,882.455,798.744,636.953,720.831,1177.939,681.647,718.912,681.714,826.340,75.956
658.460,638.078,649.828,1697.943,563.653,1233.519,857.788,840.012,644.800,731.578,1218.327,720.000,751.434,794.886,857.165,81.148
660.275,618.039,613.443,1593.667,550.707,1258.830,863.462,817.037,653.800,757.241,1187.670,704.904,720.353,792.371,842.271,76.873
667.575,619.184,627.152,1643.952,550.449,1212.934,863.519,811.902,706.376,704.096,1205.379,677.353,782.559,713.486,841.851,78.569
654.542,625.472,629.373,1600.095,524.359,1226.198,830.410,787.207,601.459,705.795,1212.497,689.779,763.603,683.400,823.871,78.803
654.604,634.337,631.029,1631.219,559.940,1214.170,816.551,792.622,665.000,712.940,1235.448,722.221,752.419,733.714,839.730,78.363
660.965,630.786,631.967,1686.476,521.545,1190.642,826.974,770.598,590.471,762.458,1252.906,667.654,727.382,680.171,828.643,83.601
645.844,621.722,605.123,1597.419,529.533,1169.311,815.455,760.317,633.976,718.578,1152.833,707.176,705.853,711.829,812.498,75.678
601.357,623.890,617.922,1577.562,523.054,1138.811,790.744,750.707,611.400,709.193,1197.009,641.699,711.132,719.571,801.004,76.368
637.385,628.877,626.857,1584.324,528.102,1184.189,862.782,807.220,614.035,715.253,1227.594,686.765,707.956,684.686,821.145,77.569
669.291,623.405,625.840,1630.848,506.916,1214.236,873.609,800.683,625.153,717.361,1233.085,721.294,746.515,723.286,836.537,79.956
633.311,598.239,626.857,1629.257,536.940,1173.274,809.135,771.720,584.706,756.651,1217.052,705.471,710.846,674.171,816.259,79.755
642.278,644.728,632.250,1553.810,518.413,1230.217,827.872,787.524,642.494,747.578,1234.545,683.779,745.713,684.600,826.843,76.490
647.751,617.369,646.213,1647.133,518.240,1206.019,823.910,719.427,593.082,680.627,1207.233,655.941,709.228,698.229,812.172,81.732
658.919,616.945,610.865,1596.467,524.443,1189.726,824.782,768.378,635.753,705.518,1212.809,686.551,719.728,702.514,818.100,77.707
660.502,641.026,610.615,1660.210,548.731,1239.113,849.122,805.573,661.659,703.313,1219.188,719.434,757.868,701.514,841.276,80.726
638.976,620.916,638.213,1580.190,526.186,1214.632,789.224,718.122,606.518,693.373,1165.091,670.404,695.471,745.971,807.378,76.883
639.390,604.307,627.152,1627.295,522.754,1155.226,864.122,732.524,630.353,696.952,1183.636,662.125,713.574,767.229,816.189,78.264
655.222,622.906,620.795,1571.267,526.587,1175.575,833.372,767.549,612.282,672.964,1148.076,679.191,677.184,697.114,804.292,75.248
654.742,623.065,629.234,1634.448,533.820,1121.962,869.763,757.476,617.435,712.313,1182.427,710.787,714.603,789.057,825.081,76.695
